"counter","timestamp","perfusion_index","heart_rate","hr_quality","energy_expenditure","ee_quality","local_temperature","steps_per_minute","blood_pulse_wave","barometer_temperature","heart_rate_variability","hrv_quality","object_temperature","motion_activity","respiration_rate","rr_quality","activity_classification","ac_quality","gsr_electrode","SpO2","SpO2_quality","barometer_pressure"
"439376","1542396853","0.14","58","66","20.044","100","26.13","0","1.82","24.88","0","0","25.78","1.96078","0","0","9","50","18.7767","0","0","1012"
"439377","1542396854","0.14","58","66","20.044","100","26.16","0","1.82","24.88","0","0","25.88","3.52941","0","0","9","51","19.881","0","0","1012.1"
"439378","1542396855","0.14","85","65","20.044","100","26.19","0","1.84","24.94","0","0","25.94","6.27451","0","0","9","51","19.305","0","0","1012.2"
"439379","1542396856","0.14","85","65","20.044","100","26.22","0","1.84","24.94","0","0","26.06","9.80392","0","0","9","52","18.7477","0","0","1012.1"
"439380","1542396857","0.14","90","71","20.044","100","26.25","0","1.82","25","0","0","26.06","4.70588","0","0","9","53","18.2623","0","0","1012.2"
"439381","1542396858","0.14","90","71","20.044","100","26.25","0","1.82","25.13","0","0","26","7.05882","0","0","9","54","19.305","0","0","1012.7"
"439382","1542396859","0.14","91","71","20.044","100","26.28","0","1.82","25.13","0","0","26.13","2.7451","0","0","9","53","20.474","0","0","1012.3"
"439383","1542396860","0.14","91","71","20.044","100","26.31","0","1.82","25.25","0","0","26.25","3.92157","0","0","9","52","20.474","0","0","1012.7"
"439384","1542396861","0.14","92","71","20.044","100","26.31","0","1.82","25.25","0","0","26.19","2.7451","0","0","9","51","18.7477","0","0","1012.7"
"439385","1542396862","0.14","93","71","20.044","100","26.34","0","1.84","25.06","0","0","26.31","3.13725","0","0","9","50","18.7477","0","0","1012"
"439386","1542396863","0.12","93","71","20.044","100","26.38","0","1.82","25.19","0","0","26.38","1.96078","0","0","9","50","19.305","0","0","1012.4"
"439387","1542396864","0.12","93","71","33.766","100","26.38","0","1.82","25.19","0","0","26.38","1.56863","0","0","9","49","19.881","0","0","1012.2"
"439388","1542396865","0.08","93","71","47.8053","100","26.41","0","1.6","25.13","0","0","26.47","1.17647","0","0","9","48","19.305","0","0","1012.1"
"439389","1542396866","0","93","71","51.3966","100","26.44","0","0","25.19","0","0","26.53","0.784314","0","0","9","47","19.305","0","0","1012.2"
"439390","1542396867","0","92","71","55.2576","100","26.44","0","0","25.13","0","0","26.53","0.784314","0","0","9","46","18.7477","0","0","1011.8"
"439391","1542396868","0","92","71","56.0639","100","26.47","0","0","25.13","0","0","26.59","0.784314","0","0","9","46","18.7477","0","0","1011.7"
"439392","1542396869","0","91","71","57.712","100","26.5","0","0","25.19","0","0","26.66","0.784314","60","0","9","46","20.9603","0","0","1011.9"
"439393","1542396870","0","91","71","57.712","100","26.5","0","0","25.31","0","0","26.66","0.784314","60","0","9","47","20.9603","0","0","1012.3"
"439394","1542396871","0","90","71","57.712","100","26.53","0","0","25.31","0","0","26.78","0.784314","60","0","9","48","19.745","0","0","1012.1"
"439395","1542396872","0","90","71","57.712","100","26.56","0","0","25.38","0","0","26.84","0.784314","60","0","9","49","19.119","0","0","1012.3"
"439396","1542396873","0","89","71","57.712","100","26.56","0","0","25.38","0","0","26.81","0.784314","60","0","9","50","19.745","0","0","1012.3"
"439397","1542396874","0","89","71","57.712","100","26.59","0","0","25.38","0","0","26.84","0.784314","21","52","9","51","19.745","0","0","1012.3"
"439398","1542396875","0","89","71","57.712","100","26.59","0","0","25.31","0","0","26.78","0.784314","14","68","9","52","20.2523","0","0","1012"
"439399","1542396876","0","89","71","57.712","100","26.63","0","0","25.31","0","0","26.88","0.784314","16","64","9","52","18.6617","0","0","1012"
"439400","1542396877","0","88","71","57.712","100","26.63","0","0","25.44","0","0","26.81","0.784314","16","64","9","53","19.119","0","0","1012.3"
"439401","1542396878","0","88","71","57.712","100","26.66","0","0","25.5","0","0","26.94","0.784314","16","64","9","54","19.119","0","0","1012.5"
"439402","1542396879","0","88","71","57.712","100","26.69","0","0","25.44","0","0","27","0.784314","16","64","9","55","19.745","0","0","1012.2"
"439403","1542396880","0","88","71","56.882","100","26.69","0","0","25.44","0","0","27","0.784314","15","67","9","54","19.745","0","0","1012.1"
"439404","1542396881","0","88","71","56.0639","100","26.72","0","0","25.5","0","0","27.06","0.784314","15","67","9","53","19.119","0","0","1012.3"
"439405","1542396882","0","88","71","55.2576","100","26.72","0","0","25.31","0","0","27.09","0.784314","15","67","9","52","18.6617","0","0","1011.7"
"439406","1542396883","0","88","71","54.4628","100","26.75","0","0","25.5","0","0","27.09","0.784314","16","67","9","51","19.119","0","0","1012.2"
"439407","1542396884","0","88","71","54.4628","100","26.75","0","0","25.56","0","0","27.13","0.784314","16","67","9","50","19.745","0","0","1012.3"
"439408","1542396885","0","88","71","53.6795","100","26.78","0","0","25.56","0","0","27.19","0.784314","18","63","9","49","19.119","0","0","1012.4"
"439409","1542396886","0","88","71","53.6795","100","26.78","0","0","25.56","0","0","27.19","0.784314","19","62","9","49","19.119","0","0","1012.2"
"439410","1542396887","0","88","71","52.9075","100","26.81","0","0","25.56","0","0","27.25","0.784314","19","62","9","48","19.119","0","0","1012.2"
"439411","1542396888","0","88","71","52.9075","100","26.81","0","0","25.5","0","0","27.25","0.784314","19","62","9","47","19.119","0","0","1012"
"439412","1542396889","0","88","71","52.9075","100","26.81","0","0","25.63","0","0","27.16","0.784314","19","62","9","46","20.2523","0","0","1012.2"
"439413","1542396890","0","88","71","52.9075","100","26.84","0","0","25.56","0","0","27.28","0.784314","19","62","9","45","20.3993","0","0","1012.1"
"439414","1542396891","0","88","71","52.9075","100","26.84","0","0","25.5","0","0","27.25","0.784314","17","62","9","45","19.119","0","0","1012"
"439415","1542396892","0","88","71","52.1466","100","26.88","0","0","25.69","0","0","27.38","1.17647","17","62","9","44","18.521","0","0","1012.4"
"439416","1542396892","0","88","71","52.1466","100","26.88","0","0","25.63","0","0","27.34","0.784314","17","62","9","43","19.745","0","0","1012.2"
"439417","1542396893","0","88","71","52.1466","100","26.91","0","0","25.56","0","0","27.41","0.784314","17","62","9","43","20.2523","0","0","1012"
"439418","1542396894","0","88","71","52.1466","100","26.91","0","0","25.56","0","0","27.44","0.784314","17","62","9","42","19.5783","0","0","1011.9"
"439419","1542396895","0","88","71","52.1466","100","26.91","0","0","25.75","0","0","27.38","0.784314","17","62","9","41","18.521","0","0","1012.4"
"439420","1542396896","0","88","71","52.1466","100","26.94","0","0","25.75","0","0","27.44","0.784314","17","62","9","40","18.521","0","0","1012.4"
"439421","1542396897","0","88","71","52.1466","100","26.94","0","0","25.69","0","0","27.47","0.784314","17","62","9","40","19.5783","0","0","1012.2"
"439422","1542396898","0","88","71","52.1466","100","26.94","0","0","25.63","0","0","27.41","1.56863","17","62","9","39","19.119","0","0","1011.9"
"439423","1542396899","0","88","71","52.1466","100","26.97","0","0","25.81","0","0","27.59","1.96078","17","62","9","38","19.745","0","0","1012.4"
"439424","1542396900","0","88","71","52.1466","100","26.97","0","0","25.88","0","0","27.5","1.17647","17","62","9","38","18.938","0","0","1012.5"
"439425","1542396901","0","88","71","52.1466","100","27","0","0","25.75","0","0","27.69","1.17647","17","62","9","37","18.521","0","0","1012.3"
"439426","1542396902","0","88","71","52.1466","100","27","0","0","25.75","0","0","27.63","4.70588","17","62","9","37","19.5783","0","0","1012.2"
"439427","1542396903","0","88","71","52.1466","100","27","0","0","25.81","0","0","27.56","1.17647","17","62","9","38","19.5783","0","0","1012.3"
"439428","1542396904","0","88","71","52.1466","100","27.03","0","0","25.75","0","0","27.69","1.17647","17","62","9","39","19.745","0","0","1012.1"
"439429","1542396905","0","88","71","52.1466","100","27.03","0","0","25.81","0","0","27.63","1.17647","14","61","9","40","17.9507","0","0","1012.3"
"439430","1542396906","0","88","71","52.1466","100","27.06","0","0","25.75","0","0","27.69","0.784314","14","61","9","41","18.521","0","0","1012"
"439431","1542396907","0","88","71","52.1466","100","27.06","0","0","25.94","0","0","27.72","1.17647","14","61","9","42","18.6617","0","0","1012.4"
"439432","1542396908","0","89","71","52.1466","100","27.06","0","0","25.81","0","0","27.69","1.17647","11","56","9","43","19.119","0","0","1012.2"
"439433","1542396909","0","88","71","52.1466","100","27.09","0","0","25.88","0","0","27.75","0.784314","11","56","9","44","18.938","0","0","1012.3"
"439434","1542396910","0","88","71","52.1466","100","27.09","0","0","25.69","0","0","27.78","0.784314","11","56","9","45","17.9507","0","0","1011.8"
"439435","1542396911","0","88","71","52.1466","100","27.09","0","0","25.75","0","0","27.72","0.784314","11","56","9","45","18.521","0","0","1011.7"
"439436","1542396912","0","88","71","52.9075","100","27.13","0","0","25.88","0","0","27.88","1.56863","11","56","9","46","19.5783","0","0","1012.3"
"439437","1542396913","0","88","71","52.9075","100","27.13","0","0","25.94","0","0","27.81","1.17647","11","56","9","47","19.745","0","0","1012.3"
"439438","1542396914","0","88","71","52.9075","100","27.13","0","0","26","0","0","27.75","2.7451","11","55","9","48","18.938","0","0","1012.4"
"439439","1542396915","0","88","71","52.9075","100","27.16","0","0","26.06","0","0","27.81","1.96078","11","55","9","49","18.521","0","0","1012.7"
"439440","1542396916","0","87","71","52.9075","100","27.16","0","0","26","0","0","27.88","1.17647","11","55","9","50","17.9507","0","0","1012.4"
"439441","1542396917","0","87","71","52.9075","100","27.16","0","0","25.94","0","0","27.81","1.17647","11","56","9","51","18.521","0","0","1012.1"
"439442","1542396918","0","88","71","52.9075","100","27.19","0","0","25.94","0","0","27.94","0.784314","11","56","9","52","19.5783","0","0","1012.2"
"439443","1542396919","0","88","71","52.9075","100","27.19","0","0","25.88","0","0","27.94","1.56863","11","56","9","52","18.6617","0","0","1011.9"
"439444","1542396920","0","88","71","52.9075","100","27.19","0","0","25.94","0","0","27.88","1.17647","11","56","9","53","18.938","0","0","1012"
"439445","1542396921","0","88","71","52.9075","100","27.22","0","0","26","0","0","28","1.17647","11","56","9","54","18.521","0","0","1012.3"
"439446","1542396922","0","88","71","52.9075","100","27.22","0","0","26","0","0","28.03","1.17647","11","57","9","55","17.9507","0","0","1012.3"
"439447","1542396923","0","88","71","52.9075","100","27.22","0","0","26.06","0","0","27.97","1.17647","11","57","9","55","19.119","0","0","1012.3"
"439448","1542396924","0","88","71","52.9075","100","27.22","0","0","26","0","0","27.91","0.784314","11","57","9","56","18.521","0","0","1012.3"
"439449","1542396925","0","88","71","52.9075","100","27.25","0","0","26","0","0","28.09","1.17647","11","57","9","57","18.521","0","0","1012.3"
"439450","1542396926","0","88","71","52.9075","100","27.25","0","0","26.06","0","0","28","1.56863","11","57","9","58","17.9507","0","0","1012.4"
"439451","1542396927","0","87","71","52.1466","100","27.25","0","0","26.19","0","0","27.97","1.56863","11","57","9","58","18.938","0","0","1012.5"
"439452","1542396928","0","87","71","52.1466","100","27.28","0","0","26.06","0","0","28.09","2.35294","10","65","9","59","19.5783","0","0","1012.3"
"439453","1542396929","0","87","71","52.1466","100","27.28","0","0","26.06","0","0","28.13","3.13725","10","65","9","60","18.521","0","0","1012.2"
"439454","1542396930","0","87","71","52.1466","100","27.28","0","0","25.94","0","0","28.09","1.56863","10","65","9","60","17.9507","0","0","1011.8"
"439455","1542396931","0","88","71","52.1466","100","27.28","0","0","25.94","0","0","28.06","3.52941","10","65","9","61","17.9507","0","0","1011.7"
"439456","1542396932","0","88","71","52.1466","100","27.28","0","0","26","0","0","28","1.56863","10","65","9","62","18.938","0","0","1012"
"439457","1542396933","0","88","71","52.1466","100","27.31","0","0","26.13","0","0","28.19","0.784314","9","65","9","62","18.938","0","0","1012.3"
"439458","1542396934","0","88","71","52.1466","100","27.31","0","0","26","0","0","28.09","0.784314","9","65","9","63","19.3527","0","0","1012"
"439459","1542396935","0","89","71","52.1466","100","27.31","0","0","26.06","0","0","28.06","3.13725","9","65","9","64","17.9507","0","0","1012"
"439460","1542396936","0","89","71","52.1466","100","27.34","0","0","26.19","0","0","28.25","1.56863","8","65","9","64","18.3293","0","0","1012.3"
"439461","1542396937","0","89","71","52.9075","100","27.34","0","0","26.06","0","0","28.22","1.17647","9","64","9","65","18.938","0","0","1012.1"
"439462","1542396938","0","89","71","52.9075","100","27.34","0","0","26.13","0","0","28.19","0.784314","9","64","9","65","18.7043","0","0","1012.2"
"439463","1542396939","0","89","71","52.9075","100","27.34","0","0","26.13","0","0","28.13","1.56863","9","64","9","66","18.938","0","0","1012.2"
"439464","1542396940","0","89","71","52.9075","100","27.38","0","0","26.25","0","0","28.28","0.784314","9","64","9","66","18.3293","0","0","1012.5"
"439465","1542396941","0","88","71","52.9075","100","27.38","0","0","26.19","0","0","28.22","1.56863","9","64","9","67","18.3293","0","0","1012.2"
"439466","1542396942","0","88","71","52.9075","100","27.38","0","0","26.19","0","0","28.19","1.56863","8","64","9","68","18.3293","0","0","1012.3"
"439467","1542396943","0","88","71","52.9075","100","27.38","0","0","26.19","0","0","28.16","1.17647","8","64","9","68","18.938","0","0","1012.4"
"439468","1542396944","0","88","71","52.9075","100","27.41","0","0","26.19","54","53","28.31","1.17647","8","65","9","69","18.938","0","0","1012.1"
"439469","1542396945","0","88","71","52.9075","100","27.41","0","0","26.13","53","53","28.25","3.92157","8","65","9","69","18.3293","0","0","1012.1"
"439470","1542396946","0","88","71","52.9075","100","27.41","0","0","26.31","53","53","28.19","1.96078","8","65","9","70","18.3293","0","0","1012.6"
"439471","1542396947","0","88","71","52.9075","100","27.41","0","0","26.19","53","53","28.16","0.784314","7","68","9","70","18.938","0","0","1012.1"
"439472","1542396948","0","88","71","52.9075","100","27.44","0","0","26.19","52","53","28.34","0.784314","7","68","9","71","18.938","0","0","1012"
"439473","1542396949","0","88","71","52.9075","100","27.44","0","0","26.13","52","53","28.34","0.784314","7","68","9","71","18.3293","0","0","1012"
"439474","1542396950","0","88","71","52.9075","100","27.44","0","0","26.31","52","53","28.28","0.784314","7","68","9","72","18.0917","0","0","1012.5"
"439475","1542396951","0","88","71","53.6795","100","27.44","0","0","26.25","52","53","28.22","1.17647","7","68","9","72","17.7513","0","0","1012.4"
"439476","1542396952","0","88","71","53.6795","100","27.47","0","0","26.25","51","53","28.38","1.17647","7","68","9","73","18.0917","0","0","1012.3"
"439477","1542396953","0","88","71","53.6795","100","27.47","0","0","26.25","51","53","28.31","1.96078","7","68","9","73","18.3293","0","0","1012.2"
"439478","1542396954","0","88","71","52.9075","100","27.47","0","0","26.25","51","53","28.28","1.17647","7","68","9","74","19.3527","0","0","1012.1"
"439479","1542396955","0","88","71","52.9075","100","27.47","0","0","26.38","50","53","28.25","1.17647","7","67","9","74","17.7513","0","0","1012.5"
"439480","1542396956","0","88","71","52.9075","100","27.5","0","0","26.31","50","53","28.41","1.56863","7","67","9","74","17.7513","0","0","1012.5"
"439481","1542396957","0","88","71","52.9075","100","27.5","0","0","26.31","50","53","28.34","1.56863","7","67","9","75","18.3293","0","0","1012.2"
"439482","1542396958","0","88","71","52.9075","100","27.5","0","0","26.31","50","53","28.31","1.17647","7","67","9","75","18.7043","0","0","1012.3"
"439483","1542396959","0","88","71","52.9075","100","27.5","0","0","26.44","49","53","28.28","1.17647","7","67","9","76","18.7043","0","0","1012.6"
"439484","1542396960","0","88","71","52.9075","100","27.53","0","0","26.13","49","53","28.44","0.784314","7","67","9","74","17.7513","0","0","1011.8"
"439485","1542396961","0","88","71","52.9075","100","27.53","0","0","26.19","49","53","28.47","1.17647","6","67","9","73","18.0917","0","0","1012.1"
"439486","1542396962","0","88","71","52.9075","100","27.53","0","0","26.31","48","53","28.41","1.17647","6","67","9","72","18.7043","0","0","1012.2"
"439487","1542396963","0","88","71","52.9075","100","27.53","0","0","26.38","48","53","28.41","1.17647","6","67","9","71","18.4243","0","0","1012.4"
"439488","1542396964","0","88","71","52.9075","100","27.53","0","0","26.19","48","53","28.34","1.17647","6","67","9","70","18.7043","0","0","1011.9"
"439489","1542396965","0","88","71","52.9075","100","27.53","0","0","26.44","48","53","28.34","1.17647","6","67","9","68","17.7513","0","0","1012.4"
"439490","1542396966","0","88","71","52.9075","100","27.56","0","0","26.31","47","53","28.56","3.13725","6","67","9","67","17.2027","0","0","1012.2"
"439491","1542396967","0","88","71","52.9075","100","27.56","0","0","26.38","47","53","28.5","2.35294","6","67","9","66","18.0917","0","0","1012.3"
"439492","1542396968","0","88","71","52.9075","100","27.56","0","0","26.5","47","53","28.44","1.56863","6","67","9","65","18.7043","0","0","1012.6"
"439493","1542396969","0","88","71","52.9075","100","27.56","0","0","26.25","47","53","28.44","1.56863","7","67","9","64","18.4243","0","0","1012"
"439494","1542396970","0","88","71","52.9075","100","27.59","0","0","26.38","46","53","28.63","1.17647","7","67","9","65","17.5117","0","0","1012.2"
"439495","1542396971","0","88","71","52.9075","100","27.59","0","0","26.38","46","53","28.56","1.17647","7","67","9","65","17.5117","0","0","1012.3"
"439496","1542396972","0","89","71","52.9075","100","27.59","0","0","26.38","46","53","28.5","1.96078","7","67","9","66","18.0917","0","0","1012.3"
"439497","1542396973","0","89","71","52.9075","100","27.59","0","0","26.31","46","53","28.47","1.96078","7","67","9","66","18.0917","0","0","1012.1"
"439498","1542396974","0","89","71","52.9075","100","27.63","0","0","26.44","46","53","28.63","1.56863","7","67","9","67","18.0917","0","0","1012.5"
"439499","1542396975","0","89","71","52.9075","100","27.63","0","0","26.56","45","53","28.66","0.784314","7","67","9","67","18.4243","0","0","1012.6"
"439500","1542396976","0","89","71","52.9075","100","27.63","0","0","26.38","45","53","28.59","0.784314","7","67","9","68","17.5117","0","0","1012.1"
"439501","1542396977","0","89","71","52.9075","100","27.63","0","0","26.5","45","53","28.53","0.784314","7","67","9","68","18.0917","0","0","1012.5"
"439502","1542396978","0","89","71","52.9075","100","27.63","0","0","26.31","45","53","28.5","1.17647","7","67","9","69","19.073","0","0","1011.9"
"439503","1542396979","0","89","71","52.9075","100","27.66","0","0","26.5","45","53","28.63","0.784314","7","67","9","68","19.073","0","0","1012.4"
"439504","1542396980","0","89","71","52.9075","100","27.66","0","0","26.44","44","53","28.63","1.17647","8","66","9","67","17.813","0","0","1012.2"
"439505","1542396981","0","89","71","53.6795","100","27.66","0","0","26.38","44","53","28.63","1.56863","8","66","9","66","17.236","0","0","1012.1"
"439506","1542396982","0","88","71","53.6795","100","27.66","0","0","26.44","44","53","28.59","1.17647","7","66","9","65","17.813","0","0","1012.1"
"439507","1542396983","0","88","71","53.6795","100","27.66","0","0","26.56","44","53","28.53","1.17647","7","66","9","63","18.4243","0","0","1012.5"
"439508","1542396984","0","88","71","53.6795","100","27.69","0","0","26.56","44","53","28.72","1.17647","7","66","9","62","18.4243","0","0","1012.6"
"439509","1542396985","0","114","50","53.6795","100","27.69","0","0","26.5","44","53","28.66","1.17647","7","66","9","61","17.5117","0","0","1012.4"
"439510","1542396986","0","115","51","53.6795","100","27.69","0","0","26.31","43","53","28.59","2.7451","7","66","9","60","17.813","0","0","1011.8"
"439511","1542396987","0","115","51","53.6795","100","27.69","0","0","26.5","43","53","28.56","1.17647","7","66","9","59","17.813","0","0","1012.2"
"439512","1542396988","0","115","51","54.4628","100","27.69","0","0","26.38","43","53","28.56","0.784314","7","66","9","58","18.4243","0","0","1012"
"439513","1542396989","0","115","51","54.4628","100","27.72","0","0","26.56","43","53","28.75","1.17647","8","64","9","57","18.4243","0","0","1012.4"
"439514","1542396990","0","115","51","54.4628","100","27.72","0","0","26.38","43","53","28.69","1.17647","8","65","9","56","17.5117","0","0","1011.9"
"439515","1542396991","0","115","51","54.4628","100","27.72","0","0","26.63","43","53","28.66","1.17647","8","65","9","55","17.813","0","0","1012.6"
"439516","1542396992","0","115","51","54.4628","100","27.72","0","0","26.63","43","53","28.63","1.17647","8","65","9","55","17.813","0","0","1012.4"
"439517","1542396993","0","115","51","54.4628","100","27.72","0","0","26.75","42","53","28.59","0.784314","8","65","9","54","18.1043","0","0","1012.8"
"439518","1542396994","0","115","51","73.8282","100","27.75","0","0","26.44","43","53","28.72","0.784314","8","65","9","53","18.7477","0","0","1011.9"
"439519","1542396995","0","115","51","93.0865","100","27.75","0","0","26.56","43","53","28.75","1.17647","9","65","9","52","17.813","0","0","1012.4"
"439520","1542396996","0","115","51","93.0865","100","27.75","0","0","26.5","43","53","28.72","1.17647","9","66","9","51","17.4997","0","0","1012.1"
"439521","1542396997","0","115","51","93.0865","100","27.75","0","0","26.5","43","53","28.69","1.56863","9","66","9","50","18.1043","0","0","1012.1"
"439522","1542396998","0","115","51","93.0865","100","27.75","0","0","26.56","43","53","28.69","1.56863","9","66","9","49","18.7477","0","0","1012.3"
"439523","1542396999","0","114","51","93.0865","100","27.75","0","0","26.63","43","53","28.66","1.17647","9","67","9","48","19.3527","0","0","1012.4"
"439524","1542397000","0","114","51","93.0865","100","27.78","0","0","26.56","43","53","28.84","1.17647","9","67","9","48","17.4997","0","0","1012.2"
"439525","1542397001","0","114","51","93.0865","100","27.78","0","0","26.56","42","53","28.81","1.17647","9","67","1","47","17.4997","0","0","1012.3"
"439526","1542397002","0","115","51","93.0865","100","27.78","0","0","26.63","42","53","28.75","1.17647","10","67","1","48","18.1043","0","0","1012.4"
"439527","1542397003","0","115","51","93.0865","100","27.78","0","0","26.63","42","53","28.72","0.784314","10","67","1","49","18.3837","0","0","1012.2"
"439528","1542397004","0","115","51","93.0865","100","27.78","0","0","26.69","42","53","28.66","0.784314","10","67","1","50","18.3837","0","0","1012.5"
"439529","1542397005","0","115","51","93.0865","100","27.81","0","0","26.75","42","53","28.84","0.784314","10","66","1","51","17.4997","0","0","1012.5"
"439530","1542397006","0","114","51","93.0865","100","27.81","0","0","26.63","42","53","28.81","0.784314","10","66","1","52","16.9307","0","0","1012.4"
"439531","1542397007","0","114","51","93.0865","100","27.81","0","0","26.63","42","53","28.78","1.96078","10","66","1","52","17.236","0","0","1012.2"
"439532","1542397008","0","114","51","93.0865","100","27.81","0","0","26.56","41","53","28.78","1.96078","10","66","1","53","18.3837","0","0","1012.1"
"439533","1542397009","0","114","51","93.0865","100","27.81","0","0","26.69","43","53","28.75","1.17647","10","66","1","54","18.3837","0","0","1012.4"
"439534","1542397010","0","114","51","62.0474","100","27.84","0","0","26.63","42","53","28.97","0.784314","10","67","1","55","17.4997","0","0","1012.3"
"439535","1542397011","0","114","51","31.4067","100","27.84","0","0","26.69","42","53","28.94","0.784314","10","67","1","56","17.4997","0","0","1012.3"
"439536","1542397012","0","114","51","31.4067","100","27.84","0","0","26.88","42","53","28.84","1.17647","11","67","1","56","17.7513","0","0","1012.9"
"439537","1542397013","0","114","51","31.4067","100","27.84","0","0","26.63","42","53","28.81","0.784314","11","67","1","57","18.6473","0","0","1012.2"
"439538","1542397014","0","114","51","31.4067","100","27.84","0","0","26.69","42","53","28.81","0.784314","11","67","1","58","18.6473","0","0","1012.4"
"439539","1542397015","0","114","51","31.4067","100","27.88","0","0","26.56","42","53","28.97","1.17647","11","67","1","58","17.7513","0","0","1012.1"
"439540","1542397016","0","114","51","31.4067","100","27.88","0","0","26.69","42","53","29.03","0.784314","11","53","1","59","17.7513","0","0","1012.4"
"439541","1542397017","0","114","51","31.4067","100","27.88","0","0","26.56","41","53","28.94","1.17647","12","52","1","60","17.4997","0","0","1012.1"
"439542","1542397018","0","120","54","31.4067","100","27.88","0","0","26.81","41","53","28.88","0.784314","12","51","1","60","17.9887","0","0","1012.7"
"439543","1542397019","0","121","61","31.4067","100","27.88","0","0","26.63","41","53","28.88","1.17647","12","51","1","61","17.7513","0","0","1012.1"
"439544","1542397020","0","120","61","31.4067","100","27.88","0","0","26.69","41","53","28.88","0.784314","15","52","1","62","17.7513","0","0","1012.2"
"439545","1542397021","0","120","61","31.4067","100","27.91","0","0","26.69","41","53","29","1.17647","15","52","1","62","17.3723","0","0","1012.2"
"439546","1542397022","0","120","61","31.4067","100","27.91","0","0","26.81","41","53","29.06","0.784314","15","52","1","63","17.1583","0","0","1012.5"
"439547","1542397023","0","120","61","31.4067","100","27.91","0","0","26.75","41","53","28.97","1.17647","16","52","1","64","18.6473","0","0","1012.5"
"439548","1542397024","0","120","61","31.4067","100","27.91","0","0","26.75","41","53","28.94","1.17647","16","51","1","64","18.3837","0","0","1012.4"
"439549","1542397025","0","120","61","31.4067","100","27.91","0","0","26.75","40","53","28.94","0.784314","16","51","1","65","17.1583","0","0","1012.3"
"439550","1542397026","0","120","61","31.4067","100","27.91","0","0","26.81","40","53","28.94","0.784314","16","51","1","65","17.1583","0","0","1012.5"
"439551","1542397027","0","120","61","31.4067","100","27.94","0","0","26.69","40","53","29.13","0.784314","16","51","1","66","17.1583","0","0","1012.3"
"439552","1542397028","0","120","61","31.4067","100","27.94","0","0","26.63","40","53","29.09","0.784314","16","51","1","67","17.7513","0","0","1011.8"
"439553","1542397029","0","120","61","31.4067","100","27.94","0","0","26.94","40","53","29.03","0.784314","17","51","1","67","18.2093","0","0","1012.8"
"439554","1542397030","0","120","61","31.4067","100","27.94","0","0","26.94","40","53","28.97","0.784314","18","51","1","68","17.1583","0","0","1012.9"
"439555","1542397031","0","120","61","31.4067","100","27.94","0","0","26.81","40","53","28.97","0.784314","18","51","1","68","16.6007","0","0","1012.5"
"439556","1542397032","0","120","61","31.4067","100","27.94","0","0","26.81","40","53","28.94","0.784314","18","50","1","69","17.1583","0","0","1012.4"
"439557","1542397033","0","120","61","31.4067","100","27.97","0","0","26.75","39","53","29.06","1.17647","18","50","1","69","17.7513","0","0","1012.2"
"439558","1542397034","0","120","61","31.4067","100","27.97","0","0","26.69","39","53","29.09","0.784314","18","50","1","70","17.1583","0","0","1012.1"
"439559","1542397035","0","120","61","31.4067","100","27.97","0","0","26.75","39","53","29.03","0.784314","19","50","1","70","16.6007","0","0","1012.1"
"439560","1542397036","0","120","61","31.4067","100","27.97","0","0","26.81","39","53","29.03","0.784314","19","50","1","71","16.6007","0","0","1012.4"
"439561","1542397037","0","120","61","31.4067","100","27.97","0","0","26.81","39","53","28.97","0.784314","19","50","1","71","17.1583","0","0","1012.3"
"439562","1542397038","0","120","61","31.4067","100","27.97","0","0","26.88","39","53","29","3.13725","19","50","1","72","17.7513","0","0","1012.4"
"439563","1542397039","0","120","61","31.4067","100","28","0","0","26.81","39","53","29.13","5.88235","19","50","1","72","17.7513","0","0","1012.2"
"439564","1542397040","0","120","61","31.4067","100","28","0","0","26.81","39","53","29.13","3.13725","19","49","1","73","17.1583","0","0","1012.2"
"439565","1542397041","0","120","61","31.4067","100","28","0","0","26.88","39","53","29.13","1.96078","19","49","1","71","17.1583","0","0","1012.3"
"439566","1542397042","0","121","61","31.4067","100","28","0","0","26.88","39","53","29.09","3.92157","19","49","1","70","17.3723","0","0","1012.4"
"439567","1542397043","0","121","61","31.4067","100","28","0","0","26.94","38","53","29.06","2.35294","21","52","1","69","17.7513","0","0","1012.7"
"439568","1542397044","0","122","61","31.4067","100","28","0","0","26.81","38","53","29.03","2.35294","21","52","1","68","17.9887","0","0","1012.1"
"439569","1542397045","0","122","61","31.4067","100","28.03","0","0","26.75","39","53","29.16","1.17647","21","52","1","67","16.6007","0","0","1012.1"
"439570","1542397046","0","123","61","31.4067","100","28.03","0","0","26.88","39","53","29.16","1.17647","22","52","1","66","16.6007","0","0","1012.3"
"439571","1542397047","0","123","61","31.4067","100","28.03","0","0","26.94","38","53","29.13","1.17647","22","52","1","65","17.1583","0","0","1012.6"
"439572","1542397048","0","123","61","31.4067","100","28.03","0","0","26.81","38","53","29.09","1.17647","24","53","1","64","17.3723","0","0","1012.1"
"439573","1542397049","0","123","61","31.4067","100","28.03","0","0","26.81","38","53","29.09","1.17647","23","56","1","62","17.7513","0","0","1012"
"439574","1542397050","0","123","61","31.4067","100","28.03","0","0","26.94","38","53","29.13","1.17647","25","60","1","61","17.1583","0","0","1012.3"
