"counter","timestamp","perfusion_index","heart_rate","hr_quality","energy_expenditure","ee_quality","local_temperature","steps_per_minute","blood_pulse_wave","barometer_temperature","heart_rate_variability","hrv_quality","object_temperature","motion_activity","respiration_rate","rr_quality","activity_classification","ac_quality","gsr_electrode","SpO2","SpO2_quality","barometer_pressure"
"436014","1542324858","0.24","67","95","20.044","100","29.47","0","1.56","28.44","127","53","30.69","0.784314","11","72","9","78","15.2857","0","0","1008.9"
"436015","1542324859","0.24","70","92","20.044","100","29.5","0","1.56","28.5","127","53","30.75","0.784314","11","72","9","78","14.8077","0","0","1009.1"
"436016","1542324860","0.24","71","91","20.044","100","29.5","0","1.48","28.56","128","53","30.75","0.784314","11","72","9","79","14.8077","0","0","1009.1"
"436017","1542324861","0.24","71","89","20.3365","100","29.5","0","1.48","28.5","128","53","30.72","0.784314","11","70","9","79","15.7863","0","0","1009.1"
"436018","1542324862","0.24","72","53","23.1686","100","29.5","0","1.48","28.44","128","53","30.66","0.784314","11","70","9","79","15.795","0","0","1008.7"
"436019","1542324863","0.24","67","53","23.5067","100","29.5","0","1.56","28.5","128","53","30.63","0.784314","11","70","9","80","14.8077","0","0","1009"
"436020","1542324864","0.24","67","53","23.5067","100","29.5","0","1.56","28.56","128","53","30.66","0.784314","11","70","9","80","14.8077","0","0","1009.2"
"436021","1542324865","0.24","67","53","23.5067","100","29.5","0","1.56","28.63","128","53","30.59","0.784314","11","70","9","80","15.2857","0","0","1009.2"
"436022","1542324866","0.24","57","67","23.5067","100","29.5","0","1.48","28.44","128","53","30.59","0.784314","11","70","9","81","15.2777","0","0","1009"
"436023","1542324867","0.28","57","68","23.5067","100","29.5","0","1.56","28.44","128","53","30.63","0.784314","11","70","9","81","15.795","0","0","1009"
"436024","1542324868","0.28","57","71","23.5067","100","29.53","0","1.58","28.38","129","53","30.78","0.784314","11","70","9","80","14.8077","0","0","1008.7"
"436025","1542324869","0.28","57","71","21.5498","100","29.53","0","1.58","28.63","129","53","30.75","0.784314","11","70","9","78","14.8077","0","0","1009.3"
"436026","1542324870","0.28","57","51","21.2398","100","29.53","0","1.66","28.44","129","53","30.69","0.784314","11","70","9","77","14.779","0","0","1008.8"
"436027","1542324871","0.28","55","65","20.9343","100","29.53","0","1.72","28.38","130","53","30.69","0.784314","11","70","9","76","15.2777","0","0","1008.7"
"436028","1542324872","0.3","55","68","20.3365","100","29.53","0","1.76","28.56","129","53","30.69","0.784314","11","70","9","74","14.8007","0","0","1009.1"
"436029","1542324873","0.32","54","64","20.044","100","29.53","0","1.76","28.56","132","53","30.66","0.784314","11","70","9","73","14.8007","0","0","1009.1"
"436030","1542324874","0.32","51","57","20.044","100","29.53","0","1.76","28.5","131","53","30.63","4.70588","11","70","9","72","14.8007","0","0","1008.9"
"436031","1542324875","0.32","52","58","20.044","100","29.53","0","1.76","28.56","131","53","30.63","2.35294","11","70","9","71","14.3327","0","0","1009.1"
"436032","1542324876","0.32","52","59","20.044","100","29.53","0","1.76","28.63","132","53","30.63","1.17647","11","70","9","71","14.8007","0","0","1009.2"
"436033","1542324877","0.32","53","65","20.044","100","29.56","0","1.72","28.5","133","53","30.75","1.17647","11","70","9","72","15.2777","0","0","1009"
"436034","1542324878","0.32","53","68","20.044","100","29.56","0","1.76","28.44","132","53","30.78","1.17647","11","70","9","72","14.8007","0","0","1008.8"
"436035","1542324879","0.34","53","72","20.044","100","29.56","0","1.76","28.63","130","53","30.72","1.17647","11","70","9","73","14.8077","0","0","1009.3"
"436036","1542324880","0.34","53","77","20.044","100","29.56","0","1.98","28.5","130","53","30.72","0.784314","11","70","9","73","14.8007","0","0","1008.9"
"436037","1542324881","0.34","55","81","20.044","100","29.56","0","1.86","28.5","129","53","30.72","0.784314","11","70","9","74","15.2777","0","0","1008.7"
"436038","1542324882","0.34","56","88","20.044","100","29.56","0","1.86","28.5","129","53","30.69","0.784314","11","70","9","74","14.8007","0","0","1008.8"
"436039","1542324883","0.34","55","82","20.044","100","29.56","0","1.86","28.44","128","53","30.69","0.784314","11","70","9","74","14.8007","0","0","1008.8"
"436040","1542324884","0.34","52","71","20.044","100","29.56","0","1.9","28.38","128","53","30.69","0.784314","11","70","9","75","14.3527","0","0","1008.4"
"436041","1542324885","0.34","51","73","20.044","100","29.56","0","1.86","28.44","128","53","30.69","0.784314","11","70","9","75","14.8007","0","0","1008.6"
"436042","1542324886","0.34","51","75","20.044","100","29.59","0","1.9","28.56","127","53","30.84","1.17647","11","70","9","76","14.8007","0","0","1008.7"
"436043","1542324887","0.34","50","63","20.044","100","29.59","0","1.86","28.56","127","53","30.75","2.35294","11","70","9","76","14.3527","0","0","1008.9"
"436044","1542324888","0.34","51","71","20.044","100","29.59","0","1.86","28.56","125","53","30.72","1.56863","11","70","9","76","14.8007","0","0","1008.8"
"436045","1542324889","0.34","50","76","20.044","100","29.59","0","1.86","28.69","125","53","30.72","2.7451","11","70","9","77","14.8007","0","0","1009.2"
"436046","1542324890","0.34","51","79","20.044","100","29.59","0","1.86","28.56","126","53","30.72","1.17647","11","70","9","77","14.779","0","0","1009"
"436047","1542324891","0.34","51","81","20.044","100","29.59","0","1.86","28.63","127","53","30.69","0.784314","11","70","9","78","15.2537","0","0","1008.9"
"436048","1542324892","0.36","53","81","20.044","100","29.59","0","1.86","28.56","127","53","30.69","2.7451","11","70","9","78","14.8007","0","0","1009.1"
"436049","1542324893","0.36","52","58","20.044","100","29.59","0","1.86","28.5","127","53","30.66","1.17647","11","70","9","78","14.3327","0","0","1008.7"
"436050","1542324894","0.36","55","78","20.044","100","29.59","0","1.86","28.5","127","53","30.66","1.17647","11","70","9","79","14.8007","0","0","1008.7"
"436051","1542324895","0.36","56","89","20.044","100","29.63","0","1.86","28.56","126","53","30.78","1.56863","11","70","9","79","14.3327","0","0","1008.8"
"436052","1542324896","0.36","56","94","20.044","100","29.63","0","1.86","28.5","126","53","30.84","1.17647","11","70","9","79","14.779","0","0","1008.7"
"436053","1542324897","0.36","53","88","20.044","100","29.63","0","1.86","28.75","126","53","30.84","1.17647","11","70","9","80","14.779","0","0","1009.3"
"436054","1542324898","0.36","45","56","20.044","100","29.63","0","1.86","28.69","125","53","30.75","3.13725","11","70","9","80","14.8007","0","0","1009"
"436055","1542324899","0.34","49","76","20.044","100","29.63","0","1.86","28.75","125","53","30.72","2.7451","11","70","9","80","14.3527","0","0","1009.3"
"436056","1542324900","0.34","48","65","20.044","100","29.63","0","1.84","28.63","124","53","30.72","2.7451","11","70","9","81","14.779","0","0","1009"
"436057","1542324901","0.34","51","65","20.044","100","29.63","0","1.74","28.75","125","53","30.72","0.784314","10","70","9","81","14.779","0","0","1009.2"
"436058","1542324902","0.34","51","65","20.044","100","29.63","0","1.84","28.5","125","53","30.72","0.784314","10","70","9","81","14.3327","0","0","1008.6"
"436059","1542324903","0.34","54","73","20.044","100","29.63","0","1.84","28.63","125","53","30.69","1.17647","10","70","9","82","14.3527","0","0","1009"
"436060","1542324904","0.34","53","84","20.044","100","29.63","0","1.84","28.56","125","53","30.69","0.784314","10","70","9","82","13.9307","0","0","1008.7"
"436061","1542324905","0.3","52","88","20.044","100","29.66","0","1.84","28.75","124","53","30.91","0.784314","10","70","9","82","13.9127","0","0","1009.1"
"436062","1542324906","0.28","53","94","20.044","100","29.66","0","1.74","28.75","123","53","30.81","0.784314","10","70","9","83","14.779","0","0","1009.3"
"436063","1542324907","0.24","53","90","20.044","100","29.66","0","1.84","28.75","123","53","30.81","0.784314","10","70","9","83","14.779","0","0","1009.1"
"436064","1542324908","0.24","52","56","20.044","100","29.66","0","1.84","28.69","125","53","30.81","0.784314","10","70","9","83","13.9127","0","0","1009"
"436065","1542324909","0.24","52","91","20.044","100","29.66","0","1.78","28.88","125","53","30.78","1.96078","10","70","9","83","14.3327","0","0","1009.5"
"436066","1542324910","0.24","52","78","20.044","100","29.66","0","1.72","28.63","125","53","30.75","4.31373","10","70","9","84","14.779","0","0","1008.9"
"436067","1542324911","0.24","52","96","20.044","100","29.66","0","1.72","28.69","124","53","30.78","1.56863","11","77","9","84","14.7433","0","0","1009"
"436068","1542324912","0.24","52","94","20.044","100","29.66","0","1.72","28.56","124","53","30.75","0.784314","11","77","9","84","14.3","0","0","1008.7"
"436069","1542324913","0.24","52","95","20.044","100","29.66","0","1.72","28.56","124","53","30.75","1.56863","11","77","9","85","14.3327","0","0","1008.8"
"436070","1542324914","0.24","51","91","20.044","100","29.69","0","1.72","28.75","124","53","30.94","0.784314","11","77","9","85","13.9127","0","0","1009.2"
"436071","1542324915","0.24","51","90","20.044","100","29.69","0","1.72","28.63","123","53","30.91","0.784314","11","77","9","85","14.3327","0","0","1008.8"
"436072","1542324916","0.24","52","75","20.044","100","29.69","0","1.72","28.56","123","53","30.84","0.784314","11","77","9","85","14.7433","0","0","1008.6"
"436073","1542324917","0.26","52","75","20.044","100","29.69","0","1.72","28.69","124","53","30.84","0.784314","11","77","9","86","14.779","0","0","1009"
"436074","1542324918","0.3","52","77","20.044","100","29.69","0","1.7","28.69","124","53","30.81","3.52941","11","77","9","86","13.9127","0","0","1009"
"436075","1542324919","0.32","54","89","20.044","100","29.69","0","1.64","28.69","123","53","30.78","1.96078","11","77","9","86","13.9127","0","0","1008.9"
"436076","1542324920","0.32","51","70","20.044","100","29.69","0","1.56","28.56","123","53","30.78","3.13725","11","77","9","86","14.3327","0","0","1008.6"
"436077","1542324921","0.32","51","78","20.044","100","29.69","0","1.56","28.69","123","53","30.75","1.17647","11","74","9","86","14.3","0","0","1008.9"
"436078","1542324922","0.32","53","84","20.044","100","29.69","0","1.42","29.06","123","53","30.75","7.84314","11","74","9","87","14.3","0","0","1009.8"
"436079","1542324923","0.32","52","84","20.044","100","29.72","0","1.42","28.75","123","53","30.91","2.35294","11","74","9","87","13.489","0","0","1008.9"
"436080","1542324924","0.32","53","84","20.044","100","29.72","0","1.4","28.75","122","53","30.97","0.784314","11","80","9","87","13.5167","0","0","1009"
"436081","1542324925","0.32","71","58","20.044","100","29.72","0","1.4","28.63","121","53","30.94","1.17647","11","80","9","87","13.883","0","0","1008.8"
"436082","1542324926","0.32","68","63","20.044","100","29.72","0","1.42","28.63","121","53","30.91","0.784314","11","80","9","88","14.3","0","0","1008.8"
"436083","1542324927","0.34","71","63","20.044","100","29.72","0","1.42","28.88","121","53","30.84","1.17647","11","80","9","88","14.2547","0","0","1009.2"
"436084","1542324928","0.34","56","53","20.044","100","29.72","0","1.4","28.69","121","53","30.84","0.784314","11","80","9","88","14.3327","0","0","1008.7"
"436085","1542324929","0.34","56","58","20.044","100","29.72","0","1.38","28.75","122","53","30.84","0.784314","11","80","9","88","13.883","0","0","1009"
"436086","1542324930","0.32","56","58","20.044","100","29.72","0","1.38","28.69","122","53","30.88","0.784314","11","79","9","88","13.883","0","0","1008.8"
"436087","1542324931","0.32","64","81","20.044","100","29.72","0","1.38","28.75","121","53","30.84","0.784314","11","79","9","89","14.3","0","0","1009"
"436088","1542324932","0.28","66","74","20.044","100","29.72","0","1.38","28.69","121","53","30.84","0.784314","11","79","9","89","14.3","0","0","1008.8"
"436089","1542324933","0.26","71","61","20.044","100","29.75","0","1.38","28.75","122","53","30.94","0.784314","11","79","9","89","13.489","0","0","1009"
"436090","1542324934","0.26","69","65","20.044","100","29.75","0","1.36","28.81","121","53","31","0.784314","11","79","9","89","13.489","0","0","1009.2"
"436091","1542324935","0.26","61","80","20.044","100","29.75","0","1.38","28.88","121","53","30.94","0.784314","11","79","9","89","13.8413","0","0","1009.3"
"436092","1542324936","0.26","64","85","20.044","100","29.75","0","1.38","28.81","121","53","30.88","0.784314","11","79","9","90","13.883","0","0","1008.9"
"436093","1542324937","0.26","61","98","20.044","100","29.75","0","1.4","28.75","121","53","30.84","1.96078","11","79","9","90","13.8413","0","0","1008.9"
"436094","1542324938","0.26","63","88","20.044","100","29.75","0","1.5","28.81","121","53","30.84","2.35294","11","79","9","90","13.883","0","0","1009"
"436095","1542324939","0.26","64","88","20.044","100","29.75","0","1.56","28.75","121","53","30.84","2.35294","11","79","9","90","13.489","0","0","1008.9"
"436096","1542324940","0.26","65","82","20.044","100","29.75","0","2.48","28.75","120","53","30.84","1.96078","11","79","9","90","13.8413","0","0","1008.9"
"436097","1542324941","0.22","65","85","20.044","100","29.75","0","2.48","28.81","120","53","30.84","1.17647","11","79","9","90","14.2547","0","0","1009.1"
"436098","1542324942","0.22","63","92","20.044","100","29.75","0","2.58","28.88","120","53","30.81","0.784314","11","79","9","91","13.8413","0","0","1009.3"
"436099","1542324943","0.22","65","92","20.044","100","29.78","0","2.58","28.75","120","53","30.94","0.784314","11","79","9","91","13.117","0","0","1009"
"436100","1542324944","0.22","65","92","20.044","100","29.78","0","2.58","28.75","121","53","31","0.784314","11","79","9","91","13.489","0","0","1009"
"436101","1542324945","0.22","65","92","20.044","100","29.78","0","2.6","28.81","121","53","30.97","0.784314","11","79","9","91","13.451","0","0","1009.1"
"436102","1542324946","0.22","65","92","20.044","100","29.78","0","2.48","28.94","121","53","30.97","1.17647","11","79","9","91","13.883","0","0","1009.4"
"436103","1542324947","0.22","65","92","20.044","100","29.78","0","2.48","28.75","121","53","30.97","1.17647","11","79","9","90","13.451","0","0","1008.9"
"436104","1542324948","0.26","64","92","20.044","100","29.78","0","2.6","28.75","121","53","30.94","0.784314","11","79","9","88","13.082","0","0","1008.9"
"436105","1542324949","0.26","64","92","20.044","100","29.78","0","2.6","28.94","123","53","30.94","0.784314","11","79","9","87","13.082","0","0","1009.2"
"436106","1542324950","0.26","64","92","20.044","100","29.78","0","2.6","28.81","123","53","30.91","0.784314","11","79","9","85","13.451","0","0","1009"
"436107","1542324951","0.26","64","92","20.044","100","29.78","0","2.7","28.88","122","53","30.91","5.09804","10","81","9","84","13.7883","0","0","1009.1"
"436108","1542324952","0.26","64","92","20.044","100","29.78","0","2.6","28.88","122","53","30.91","1.56863","10","81","9","84","13.451","0","0","1009"
"436109","1542324953","0.28","64","92","20.044","100","29.81","0","2.7","28.81","122","53","31.06","0.784314","10","81","9","84","13.8413","0","0","1009.1"
"436110","1542324954","0.28","64","92","20.044","100","29.81","0","2.7","28.88","123","53","31.09","0.784314","10","81","9","85","13.489","0","0","1009.1"
"436111","1542324955","0.28","64","92","20.044","100","29.81","0","2.92","28.88","123","53","31.03","0.784314","10","81","9","85","13.4027","0","0","1009.1"
"436112","1542324956","0.26","65","92","20.044","100","29.81","0","2.7","28.69","123","53","30.97","1.56863","10","81","9","85","13.8413","0","0","1008.7"
"436113","1542324957","0.26","65","92","20.044","100","29.81","0","2.92","28.81","122","53","30.97","2.35294","10","81","9","85","13.451","0","0","1008.8"
"436114","1542324958","0.22","65","92","20.044","100","29.81","0","2.7","28.88","122","53","30.94","1.56863","11","83","9","86","13.451","0","0","1009.2"
"436115","1542324959","0.22","54","55","20.044","100","29.81","0","1.78","28.88","122","53","30.91","0.784314","11","83","9","86","13.451","0","0","1009.1"
"436116","1542324960","0.22","54","51","20.044","100","29.81","0","1.64","29","122","53","30.91","0.784314","11","83","9","86","13.451","0","0","1009.5"
"436117","1542324961","0.3","54","51","20.044","100","29.81","0","1.72","29","122","53","30.91","0.784314","11","83","9","86","13.7883","0","0","1009.5"
"436118","1542324962","0","54","51","20.044","100","29.81","0","0","28.75","121","53","30.94","0.784314","11","83","9","87","13.4027","0","0","1008.9"
"436120","1542324964","0","54","51","20.044","100","29.81","0","0","28.69","118","53","30.94","1.17647","11","83","9","87","13.451","0","0","1008.7"
"436121","1542324965","0","54","51","20.044","100","29.81","0","0","28.88","118","53","30.97","1.17647","12","84","9","87","13.4027","0","0","1009.1"
"436122","1542324966","0.3","55","58","20.044","100","29.84","0","1.54","28.75","118","53","31.03","0.784314","12","84","9","87","13.4027","0","0","1008.7"
"436123","1542324967","0.3","57","69","20.044","100","29.84","0","1.54","28.88","117","53","31.09","0.784314","12","84","9","88","13.8413","0","0","1009.2"
"436124","1542324968","0.3","55","69","20.044","100","29.84","0","1.54","28.75","118","53","31.06","0.784314","11","83","9","88","13.082","0","0","1008.8"
"436125","1542324969","0.3","59","84","20.044","100","29.84","0","1.52","28.88","117","53","31.06","0.784314","11","83","9","88","13.082","0","0","1009"
"436126","1542324970","0.3","60","88","20.044","100","29.84","0","1.54","28.81","117","53","31.06","0.784314","11","83","9","88","13.0373","0","0","1008.9"
"436127","1542324971","0.26","61","92","20.044","100","29.84","0","1.52","28.81","116","53","31.03","0.784314","11","83","9","87","13.4027","0","0","1009"
"436128","1542324972","0.26","62","61","20.044","100","29.84","0","1.54","28.94","116","53","31.03","0.784314","11","83","9","85","13.4027","0","0","1009.2"
"436129","1542324973","0.26","62","95","20.044","100","29.84","0","1.54","28.88","116","53","31.03","0.784314","11","83","9","84","13.0373","0","0","1009.1"
"436130","1542324974","0.26","59","95","20.044","100","29.84","0","1.54","28.75","116","53","31.03","0.784314","11","83","9","82","13.082","0","0","1008.7"
"436131","1542324975","0.26","59","95","20.044","100","29.84","0","1.54","28.88","116","53","31","0.784314","11","83","9","81","13.0373","0","0","1009.2"
"436132","1542324976","0.26","59","95","20.044","100","29.84","0","1.54","28.94","116","53","31.03","0.784314","11","83","9","80","13.7883","0","0","1009.2"
"436133","1542324977","0.26","59","95","20.044","100","29.84","0","1.54","28.94","116","53","31","0.784314","11","83","9","78","13.0373","0","0","1009.1"
"436134","1542324978","0.26","59","95","20.044","100","29.88","0","1.54","28.81","116","53","31.19","0.784314","11","83","9","77","13.082","0","0","1008.7"
"436135","1542324979","0.26","59","95","20.044","100","29.88","0","1.54","28.94","116","53","31.16","0.784314","11","84","9","76","13.0373","0","0","1009.2"
"436136","1542324980","0.26","59","95","20.044","100","29.88","0","1.52","28.75","116","53","31.09","0.784314","11","84","9","75","13.0373","0","0","1008.6"
"436137","1542324981","0.26","59","95","20.044","100","29.88","0","1.52","28.94","116","53","31.06","0.784314","12","76","9","73","13.344","0","0","1009.2"
"436138","1542324982","0.26","59","95","20.044","100","29.88","0","1.52","28.81","116","53","31.06","0.784314","12","76","9","72","13.4027","0","0","1008.7"
"436139","1542324983","0.26","59","95","20.044","100","29.88","0","1.52","28.94","115","53","31.06","0.784314","12","75","9","71","12.6913","0","0","1009"
"436140","1542324984","0.26","53","51","20.044","100","29.88","0","1.52","28.94","115","53","31.03","0.784314","12","75","9","70","13.0373","0","0","1009"
"436141","1542324985","0.26","53","53","20.044","100","29.88","0","1.56","28.94","114","53","31.03","0.784314","12","75","9","69","13.0373","0","0","1009.1"
"436142","1542324986","0.26","52","52","20.044","100","29.88","0","1.56","29.06","114","53","31.03","0.784314","12","75","9","67","12.9833","0","0","1009.5"
"436143","1542324987","0.26","53","56","20.044","100","29.88","0","1.56","29","114","53","31.03","0.784314","12","75","9","66","13.344","0","0","1009.3"
"436144","1542324988","0.26","53","58","20.044","100","29.88","0","1.52","29","114","53","31.03","0.784314","12","75","9","65","12.6417","0","0","1009.4"
"436145","1542324989","0.28","52","57","20.044","100","29.91","0","1.54","28.94","114","53","31.25","0.784314","12","75","9","64","13.0373","0","0","1009.2"
"436146","1542324990","0.28","52","59","20.044","100","29.91","0","1.54","28.94","115","53","31.22","0.784314","12","75","9","63","12.9833","0","0","1009.1"
"436147","1542324991","0.3","52","61","20.044","100","29.91","0","1.56","28.88","115","53","31.16","0.784314","12","75","9","62","12.9833","0","0","1009.1"
"436148","1542324992","0.3","52","63","20.044","100","29.91","0","1.56","28.94","115","53","31.13","0.784314","12","75","9","61","12.6417","0","0","1009.1"
"436149","1542324993","0.3","51","64","20.044","100","29.91","0","1.56","29","115","53","31.13","0.784314","12","75","9","60","13.0373","0","0","1009.2"
"436150","1542324994","0.3","51","65","20.044","100","29.91","0","1.64","28.94","115","53","31.09","0.784314","12","75","9","59","12.6417","0","0","1009"
"436151","1542324995","0.3","51","67","20.044","100","29.91","0","1.64","29.06","115","53","31.09","3.52941","12","75","9","58","12.9833","0","0","1009.4"
"436152","1542324996","0.3","52","68","20.044","100","29.91","0","1.96","28.94","115","53","31.09","2.35294","12","75","9","57","13.344","0","0","1009.1"
"436153","1542324997","0.3","53","71","20.044","100","29.91","0","1.94","28.81","115","53","31.06","3.92157","12","75","9","58","12.9833","0","0","1008.7"
"436154","1542324998","0.3","55","81","20.044","100","29.91","0","1.96","28.94","115","53","31.03","0.784314","12","75","9","58","12.6417","0","0","1008.9"
"436155","1542324999","0.3","57","88","20.044","100","29.91","0","1.96","28.81","116","53","31","0.784314","12","75","9","59","12.6417","0","0","1008.8"
"436156","1542325000","0.3","58","94","20.044","100","29.94","0","1.96","28.94","115","53","31.16","0.784314","12","75","9","60","13.0373","0","0","1009.2"
"436157","1542325001","0.3","56","80","20.044","100","29.94","0","1.94","29.06","115","53","31.22","3.92157","13","75","9","60","12.9207","0","0","1009.3"
"436158","1542325002","0.3","55","76","20.044","100","29.94","0","1.96","29.06","115","53","31.19","1.96078","13","75","9","61","12.6417","0","0","1009.3"
"436159","1542325003","0.3","54","82","20.044","100","29.94","0","1.96","28.94","115","53","31.13","1.96078","13","75","9","62","12.6913","0","0","1008.9"
"436160","1542325004","0.3","54","84","20.044","100","29.94","0","1.96","28.94","113","53","31.09","5.09804","13","75","9","62","12.317","0","0","1008.9"
"436161","1542325005","0.3","53","75","20.044","100","29.94","0","1.96","28.94","112","53","31.13","1.17647","13","75","9","63","12.5837","0","0","1009"
"436162","1542325006","0.3","53","79","20.044","100","29.94","0","2.08","29","112","53","31.09","0.784314","13","75","9","64","12.9207","0","0","1009.1"
"436163","1542325007","0.3","59","96","20.044","100","29.94","0","2.12","28.88","112","53","31.09","0.784314","13","75","9","64","12.9207","0","0","1008.7"
"436164","1542325008","0.3","59","97","20.044","100","29.94","0","2.2","28.94","112","53","31.06","0.784314","13","75","9","65","12.6417","0","0","1009.1"
"436165","1542325009","0.3","59","98","20.044","100","29.94","0","2.28","29","110","53","31.06","0.784314","13","75","9","65","12.6417","0","0","1009"
"436166","1542325010","0.3","59","98","20.044","100","29.94","0","2.28","29","110","53","31.09","0.784314","13","75","9","66","12.6417","0","0","1009.1"
"436167","1542325011","0.3","57","92","20.044","100","29.97","0","2.28","28.88","109","53","31.19","0.784314","13","75","9","67","12.6417","0","0","1008.8"
"436168","1542325012","0.3","54","84","20.044","100","29.94","0","2.12","28.88","108","53","31.13","0.784314","13","75","9","67","12.9833","0","0","1008.8"
"436169","1542325013","0.3","52","77","20.044","100","29.97","0","2.12","28.81","108","53","31.19","0.784314","13","75","9","68","12.5837","0","0","1008.6"
"436170","1542325014","0.3","52","83","20.044","100","29.97","0","2.08","28.94","109","53","31.16","0.784314","13","75","9","68","12.317","0","0","1009"
"436171","1542325015","0.3","54","90","20.044","100","29.97","0","2.04","29.13","109","53","31.16","0.784314","13","75","9","69","12.6417","0","0","1009.3"
"436172","1542325016","0.3","56","72","20.044","100","29.97","0","2.02","29","110","53","31.16","0.784314","13","75","9","69","12.5837","0","0","1009.2"
"436173","1542325017","0.3","56","95","20.044","100","29.97","0","2.02","29","110","53","31.16","0.784314","13","76","9","70","12.5837","0","0","1009"
"436174","1542325018","0.3","54","90","20.044","100","29.97","0","1.86","28.94","111","53","31.16","1.96078","13","76","9","70","12.317","0","0","1008.9"
"436175","1542325019","0.3","54","90","20.044","100","29.97","0","1.72","29.13","112","53","31.16","1.96078","13","75","9","69","12.317","0","0","1009.3"
"436176","1542325020","0.3","54","89","20.044","100","29.97","0","1.7","28.94","111","53","31.09","1.96078","14","76","9","68","12.6417","0","0","1008.9"
"436177","1542325021","0.3","54","86","20.044","100","29.97","0","1.7","28.88","111","53","31.13","1.56863","14","76","9","67","12.5837","0","0","1008.6"
"436178","1542325022","0.34","54","79","20.044","100","29.97","0","1.64","28.88","111","53","31.13","1.17647","14","76","9","67","12.5837","0","0","1008.8"
"436179","1542325023","0.34","56","81","20.044","100","30","0","1.64","28.94","112","53","31.28","1.17647","14","76","9","68","12.317","0","0","1008.8"
"436180","1542325024","0.34","56","91","20.044","100","30","0","1.64","29","111","53","31.22","0.784314","14","76","9","68","12.2633","0","0","1008.9"
"436181","1542325025","0.34","55","93","20.044","100","30","0","1.7","29.13","111","53","31.19","0.784314","14","76","9","69","12.6417","0","0","1009.3"
"436182","1542325026","0.34","55","94","20.044","100","30","0","1.7","29.06","111","53","31.16","0.784314","14","76","9","69","12.5837","0","0","1009.2"
"436183","1542325027","0.34","54","88","20.044","100","30","0","1.7","29.13","113","53","31.13","0.784314","14","76","9","70","12.5177","0","0","1009.2"
"436184","1542325028","0.34","53","90","20.044","100","30","0","1.7","29.06","113","53","31.13","1.17647","14","76","9","71","12.2633","0","0","1009"
"436185","1542325029","0.34","51","85","20.044","100","30","0","1.7","29.06","114","53","31.16","0.784314","14","76","9","69","11.959","0","0","1009.1"
"436186","1542325030","0.34","52","88","20.044","100","30","0","1.8","29","114","53","31.16","0.784314","14","76","9","68","12.2633","0","0","1008.9"
"436187","1542325031","0.34","53","93","20.044","100","30","0","1.7","29","113","53","31.19","0.784314","15","78","9","67","12.5837","0","0","1009"
"436188","1542325032","0.34","54","95","20.044","100","30","0","1.72","29","113","53","31.19","0.784314","15","78","9","66","12.5837","0","0","1008.9"
"436189","1542325033","0.34","54","94","20.044","100","30.03","0","1.7","29.19","113","53","31.31","0.784314","16","78","9","65","12.317","0","0","1009.4"
"436190","1542325034","0.34","54","94","20.044","100","30.03","0","1.7","29.13","113","53","31.34","0.784314","16","78","9","64","12.2633","0","0","1009.3"
"436191","1542325035","0.34","53","92","20.044","100","30.03","0","1.72","28.94","113","53","31.28","0.784314","16","78","9","63","12.2633","0","0","1008.9"
"436192","1542325036","0.34","53","93","20.044","100","30.03","0","1.8","28.94","114","53","31.25","0.784314","15","77","9","62","12.5837","0","0","1008.8"
"436193","1542325037","0.34","52","91","20.044","100","30.03","0","1.94","29.13","114","53","31.25","1.96078","15","77","9","61","12.5837","0","0","1009.3"
"436194","1542325038","0.34","52","87","20.044","100","30.03","0","2","29","115","53","31.22","1.96078","15","77","9","60","12.2633","0","0","1009.2"
"436195","1542325039","0.34","52","88","20.044","100","30.03","0","2.02","29.06","115","53","31.22","1.56863","16","77","9","59","11.959","0","0","1009.1"
"436196","1542325040","0.34","52","89","20.044","100","30.03","0","2.02","29.06","113","53","31.22","1.17647","16","77","9","58","12.317","0","0","1009.3"
"436197","1542325041","0.34","53","90","20.044","100","30.03","0","2.02","29.13","113","53","31.25","0.784314","16","77","9","57","12.2023","0","0","1009.2"
"436198","1542325042","0.34","55","97","20.044","100","30.03","0","2.02","29.19","113","53","31.22","0.784314","16","77","9","56","12.5177","0","0","1009.3"
"436199","1542325043","0.34","56","86","20.044","100","30.03","0","2.02","29.13","113","53","31.19","0.784314","16","77","9","55","11.9023","0","0","1009.2"
"436200","1542325044","0.34","57","92","20.044","100","30.06","0","2.02","29.19","113","53","31.34","0.784314","14","79","9","54","11.959","0","0","1009.3"
"436201","1542325045","0.34","56","95","20.044","100","30.03","0","2.02","29","113","53","31.28","0.784314","14","79","9","53","11.9023","0","0","1008.8"
"436202","1542325046","0.34","52","72","20.044","100","30.06","0","2","29.06","114","53","31.34","2.7451","14","79","9","54","12.444","0","0","1009"
"436203","1542325047","0.34","53","95","20.044","100","30.06","0","1.94","29.06","114","53","31.34","1.17647","14","79","9","55","12.2023","0","0","1009"
"436204","1542325048","0.34","51","70","20.044","100","30.06","0","1.94","29.06","115","53","31.34","0.784314","14","79","9","55","11.9023","0","0","1009.2"
"436205","1542325049","0.34","52","89","20.044","100","30.06","0","1.9","29.19","115","53","31.34","0.784314","14","79","9","56","11.9023","0","0","1009.3"
"436206","1542325050","0.34","52","79","20.044","100","30.06","0","1.78","29.13","115","53","31.34","0.784314","14","79","9","57","12.2023","0","0","1009.5"
