"counter","timestamp","perfusion_index","heart_rate","hr_quality","energy_expenditure","ee_quality","local_temperature","steps_per_minute","blood_pulse_wave","barometer_temperature","heart_rate_variability","hrv_quality","object_temperature","motion_activity","respiration_rate","rr_quality","activity_classification","ac_quality","gsr_electrode","SpO2","SpO2_quality","barometer_pressure"
"379139","1542141507","0.16","77","70","82.9","100","30.31","0","0.9","29.25","52","53","31.66","0.784314","17","61","10","33","16.0887","0","0","1013.4"
"379140","1542141508","0.16","81","63","82.9","100","30.31","0","1.7","29.13","52","53","31.63","1.96078","17","61","10","33","16.0887","0","0","1013.2"
"379141","1542141509","0.16","81","65","82.9","100","30.31","0","1.9","29.19","52","53","31.66","2.7451","17","61","9","33","16.2913","0","0","1013.3"
"379142","1542141510","0.14","78","58","82.9","100","30.31","0","1.96","29.31","52","53","31.66","3.52941","17","61","9","34","16.615","0","0","1013.5"
"379143","1542141510","0.14","81","58","82.9","100","30.31","0","1.96","29.19","52","53","31.66","11.7647","17","61","9","35","16.615","0","0","1013.2"
"379144","1542141511","0.14","81","58","82.9","100","30.31","0","1.96","29.13","52","53","31.66","4.70588","17","61","9","36","16.8383","0","0","1013"
"379145","1542141512","0.14","82","58","82.9","100","30.31","0","1.96","29.19","53","53","31.66","4.70588","17","61","9","36","16.0887","0","0","1013.2"
"379146","1542141513","0","83","58","82.9","100","30.31","0","0","29.19","54","53","31.66","6.27451","17","61","9","35","16.0887","0","0","1013.1"
"379147","1542141514","0.14","96","61","82.9","100","30.31","0","1.96","29.25","54","53","31.66","17.2549","17","61","9","35","16.615","0","0","1013.3"
"379148","1542141515","0.14","93","76","82.9","100","30.31","0","1.96","29.25","54","53","31.63","5.09804","17","61","9","34","16.8383","0","0","1013.6"
"379149","1542141516","0.14","93","69","82.9","100","30.31","0","0.88","29.25","54","53","31.63","3.52941","17","61","9","33","16.4813","0","0","1013.5"
"379150","1542141517","0.18","92","74","73.8282","100","30.31","0","0.96","29.25","54","53","31.66","2.35294","17","61","9","33","15.5923","0","0","1013.3"
"379151","1542141518","0.18","92","79","62.0474","100","30.31","0","0.88","29.25","53","53","31.66","1.17647","15","60","9","32","15.7763","0","0","1013.4"
"379152","1542141519","0.18","91","89","60.2755","100","30.31","0","0.96","29.13","52","53","31.66","2.35294","15","60","9","32","16.2913","0","0","1013.1"
"379153","1542141520","0.18","96","70","60.2755","100","30.31","0","0.96","29.19","52","53","31.69","1.17647","15","60","9","31","16.2913","0","0","1013.3"
"379154","1542141521","0.18","95","61","60.2755","100","30.31","0","1.04","29.31","52","53","31.69","1.17647","15","60","9","31","16.2913","0","0","1013.6"
"379155","1542141522","0.18","94","61","60.2755","100","30.31","0","1.04","29.06","52","53","31.66","0.784314","15","60","9","30","16.2913","0","0","1012.9"
"379156","1542141523","0.18","93","61","60.2755","100","30.31","0","1.04","29.31","52","53","31.63","0.784314","15","60","9","30","15.7763","0","0","1013.4"
"379157","1542141524","0.18","93","61","60.2755","100","30.31","0","1.04","29.19","52","53","31.66","0.784314","15","60","9","29","16.4813","0","0","1013.4"
"379158","1542141525","0.18","79","51","60.2755","100","30.31","0","1.04","29.19","51","53","31.66","0.784314","13","72","10","30","16.2913","0","0","1013.3"
"379159","1542141526","0.18","80","56","60.2755","100","30.31","0","1.54","29.25","51","53","31.63","0.784314","13","72","10","31","16.4813","0","0","1013.5"
"379160","1542141527","0.18","80","59","60.2755","100","30.31","0","1.54","29.31","50","53","31.66","0.784314","14","72","10","32","15.7763","0","0","1013.6"
"379161","1542141528","0.2","82","67","60.2755","100","30.31","0","1.54","29.19","50","53","31.63","0.784314","14","73","10","34","15.7763","0","0","1013.3"
"379162","1542141529","0.2","82","69","60.2755","100","30.31","0","1.54","29.13","50","53","31.63","0.784314","14","72","10","33","16.4813","0","0","1013.2"
"379163","1542141530","0.2","82","70","61.155","100","30.31","0","1.54","29.25","51","53","31.59","1.17647","14","72","10","32","16.2913","0","0","1013.4"
"379164","1542141531","0.2","80","70","62.9529","100","30.31","0","1.54","29.25","51","53","31.59","0.784314","14","71","10","32","16.4813","0","0","1013.5"
"379165","1542141532","0.2","79","61","62.9529","100","30.31","0","1.82","29.25","51","53","31.63","0.784314","15","70","9","32","15.291","0","0","1013.4"
"379166","1542141533","0.2","78","61","62.9529","100","30.31","0","1.82","29.06","51","53","31.63","0.784314","15","70","9","33","15.4477","0","0","1012.8"
"379167","1542141534","0.2","78","61","61.155","100","30.31","0","1.82","29.25","51","53","31.66","1.17647","16","64","9","34","15.9487","0","0","1013.6"
"379168","1542141535","0.34","78","61","61.155","100","30.31","0","2.2","29.13","51","53","31.66","1.17647","16","64","9","35","15.9487","0","0","1013"
"379169","1542141536","0.34","78","61","61.155","100","30.31","0","2.2","29.44","51","53","31.69","0.784314","16","64","9","36","15.9487","0","0","1013.8"
"379170","1542141537","0.34","78","61","61.155","100","30.31","0","2.34","29.19","50","53","31.72","1.17647","16","64","9","37","15.7763","0","0","1013.2"
"379171","1542141538","0.36","72","51","61.155","100","30.31","0","2.8","29.25","51","53","31.72","1.17647","16","64","9","39","15.4477","0","0","1013.4"
"379172","1542141539","0.36","77","73","61.155","100","30.31","0","2.8","29.25","50","53","31.69","1.96078","15","64","9","40","15.9487","0","0","1013.4"
"379173","1542141540","0.36","76","74","60.2755","100","30.31","0","2.8","29.25","50","53","31.69","4.31373","15","64","9","41","16.657","0","0","1013.4"
"379174","1542141541","0.36","75","69","49.2107","100","30.31","0","2.8","29.19","49","53","31.69","3.52941","15","64","9","42","16.1077","0","0","1013.2"
"379175","1542141542","0.34","75","68","38.4683","100","30.31","0","2.8","29.19","49","53","31.69","2.7451","15","64","9","43","15.4477","0","0","1013.2"
"379176","1542141543","0.34","73","59","37.9151","100","30.31","0","2.8","29.19","49","53","31.69","4.31373","15","64","9","43","14.976","0","0","1013.3"
"379177","1542141544","0.34","73","63","37.9151","100","30.31","0","2.74","29.13","49","53","31.69","1.96078","15","64","9","44","15.9487","0","0","1013.2"
"379178","1542141545","0.36","73","65","37.9151","100","30.31","0","2.44","29.44","49","53","31.69","0.784314","17","69","9","45","15.9487","0","0","1013.9"
"379179","1542141546","0.34","74","70","37.3698","100","30.31","0","2.44","29.25","49","53","31.69","0.784314","17","69","9","46","15.9487","0","0","1013.4"
"379180","1542141547","0.34","74","72","36.3026","100","30.31","0","2.44","29.38","49","53","31.66","0.784314","17","69","9","47","15.4477","0","0","1013.7"
"379181","1542141548","0.34","74","74","35.2658","100","30.31","0","2.44","29.31","48","53","31.66","0.784314","17","69","9","48","15.5923","0","0","1013.4"
"379182","1542141549","0.34","74","75","34.2587","100","30.31","0","2.44","29.25","49","53","31.66","3.13725","17","69","9","49","16.1077","0","0","1013.4"
"379183","1542141550","0.32","73","74","33.766","100","30.31","0","2.44","29.31","49","53","31.66","3.92157","17","69","9","50","16.1077","0","0","1013.6"
"379184","1542141551","0.32","73","73","32.8017","100","30.34","0","2.44","29.13","48","53","31.81","1.17647","17","69","9","51","15.4477","0","0","1013.1"
"379185","1542141552","0.32","74","76","31.4067","100","30.31","0","2.44","29.25","48","53","31.66","0.784314","16","67","9","51","14.976","0","0","1013.5"
"379186","1542141553","0.32","74","78","31.4067","100","30.31","0","2.44","29.31","48","53","31.56","0.784314","16","67","9","51","15.5923","0","0","1013.5"
"379187","1542141554","0.32","75","81","31.4067","100","30.31","0","2.44","29.19","47","53","31.59","0.784314","16","67","9","50","14.976","0","0","1013.2"
"379188","1542141555","0.32","75","82","31.4067","100","30.31","0","2.44","29.31","47","53","31.53","1.56863","15","67","9","49","15.4477","0","0","1013.4"
"379189","1542141556","0.32","74","82","31.4067","100","30.34","0","2.44","29.19","47","53","31.72","3.13725","16","67","9","48","15.5923","0","0","1013.1"
"379190","1542141557","0.3","75","82","31.4067","100","30.34","0","2.44","29.25","47","53","31.72","1.56863","16","67","9","47","15.1073","0","0","1013.2"
"379191","1542141558","0.3","73","75","31.4067","100","30.34","0","2.44","29.25","46","53","31.66","1.17647","16","67","9","46","15.1073","0","0","1013.3"
"379192","1542141559","0.28","72","75","30.955","100","30.34","0","2.44","29.19","46","53","31.66","2.35294","16","67","9","46","15.4477","0","0","1013.2"
"379193","1542141560","0.28","71","74","30.955","100","30.34","0","2.44","29.31","46","53","31.69","3.13725","16","67","9","47","16.252","0","0","1013.4"
"379194","1542141561","0.28","71","74","30.955","100","30.34","0","2.44","29.19","46","53","31.69","2.35294","16","67","9","47","15.2263","0","0","1013.2"
"379195","1542141562","0.28","73","83","30.955","100","30.34","0","2.34","29.31","47","53","31.72","1.56863","16","67","9","48","15.5923","0","0","1013.6"
"379196","1542141563","0.28","74","91","30.955","100","30.34","0","2.34","29.19","48","53","31.72","1.56863","16","67","9","49","15.5923","0","0","1013"
"379197","1542141564","0.28","75","93","30.955","100","30.34","0","2.3","29.31","48","53","31.72","0.784314","16","67","9","50","15.5923","0","0","1013.4"
"379198","1542141565","0.26","75","95","30.955","100","30.34","0","2.3","29.13","48","53","31.72","0.784314","16","67","9","51","15.723","0","0","1013"
"379199","1542141566","0.26","75","94","31.4067","100","30.34","0","2.44","29.19","48","53","31.69","0.784314","16","67","9","52","15.5923","0","0","1013"
"379200","1542141567","0.26","76","100","31.865","100","30.34","0","2.46","29.19","48","53","31.69","0.784314","16","67","9","53","15.1073","0","0","1013.2"
"379201","1542141568","0.24","75","94","31.865","100","30.34","0","2.52","29.19","48","53","31.69","0.784314","16","67","9","53","14.651","0","0","1013.1"
"379202","1542141569","0.24","73","85","31.865","100","30.34","0","2.56","29.19","48","53","31.72","0.784314","16","67","9","54","15.5923","0","0","1013.3"
"379203","1542141570","0.24","72","83","31.865","100","30.34","0","2.52","29.19","47","53","31.72","0.784314","16","67","9","55","15.5923","0","0","1013.3"
"379204","1542141571","0.24","70","58","31.865","100","30.34","0","2.46","29.19","47","53","31.69","1.17647","16","67","9","56","15.723","0","0","1013.1"
"379205","1542141572","0.24","69","65","31.865","100","30.34","0","2.34","29.19","47","53","31.72","1.96078","16","67","9","56","15.1073","0","0","1013"
"379206","1542141573","0.24","70","81","30.955","100","30.34","0","2.3","29.38","47","53","31.75","3.13725","16","67","9","55","15.1073","0","0","1013.6"
"379207","1542141574","0.24","72","89","30.071","100","30.34","0","2.3","29.19","47","53","31.75","0.784314","16","67","9","54","15.2263","0","0","1013"
"379208","1542141575","0.24","72","90","29.6385","100","30.34","0","2.3","29.31","47","53","31.75","0.784314","16","67","9","54","15.2263","0","0","1013.5"
"379209","1542141576","0.24","72","89","29.2122","100","30.34","0","2.34","29.31","47","53","31.75","0.784314","16","67","9","53","15.839","0","0","1013.3"
"379210","1542141577","0.24","71","85","28.7921","100","30.34","0","2.34","29.31","47","53","31.72","0.784314","17","67","9","52","14.7593","0","0","1013.4"
"379211","1542141578","0.24","71","86","28.378","100","30.34","0","2.46","29.31","47","53","31.72","1.17647","17","67","9","51","14.7593","0","0","1013.4"
"379212","1542141579","0.24","71","82","28.378","100","30.34","0","2.52","29.25","47","53","31.72","2.35294","18","68","9","50","15.2263","0","0","1013.3"
"379213","1542141580","0.24","68","78","28.378","100","30.34","0","2.52","29.25","47","53","31.75","2.7451","18","68","9","49","15.3317","0","0","1013.3"
"379214","1542141581","0.24","68","65","28.378","100","30.34","0","2.52","29.19","48","53","31.69","16.8627","18","68","9","48","15.2263","0","0","1013"
"379215","1542141582","0.24","69","68","28.378","100","30.34","0","2.68","29.19","48","53","31.69","6.27451","18","68","9","49","14.7593","0","0","1013.1"
"379216","1542141583","0.26","70","78","27.9698","100","30.34","0","2.68","29.31","48","53","31.69","18.4314","18","68","9","50","14.3197","0","0","1013.5"
"379217","1542141584","0.26","70","85","27.5676","100","30.34","0","2.68","29.19","48","53","31.72","1.96078","18","68","9","51","16.0887","0","0","1012.9"
"379218","1542141585","0.3","70","91","27.1711","100","30.34","0","2.68","29.25","48","53","31.69","0.784314","18","68","9","52","16.657","0","0","1013.2"
"379219","1542141586","0.3","72","49","27.1711","100","30.34","0","2.68","29.25","48","53","31.72","1.17647","18","68","9","51","15.5923","0","0","1013.2"
"379220","1542141587","0.3","74","49","27.1711","100","30.34","0","2.42","29.25","47","53","31.72","0.784314","18","68","9","50","15.1073","0","0","1013.2"
"379221","1542141588","0.32","74","49","27.1711","100","30.34","0","2.42","29.31","48","53","31.72","0.784314","18","68","9","49","15.1073","0","0","1013.5"
"379222","1542141589","0.32","74","49","27.1711","100","30.34","0","2.38","29.25","48","53","31.69","0.784314","18","68","9","48","15.1073","0","0","1013.3"
"379223","1542141590","0.32","74","91","27.1711","100","30.34","0","2.42","29.31","48","53","31.72","0.784314","18","68","9","48","15.839","0","0","1013.3"
"379224","1542141591","0.32","73","91","27.5676","100","30.34","0","2.42","29.31","48","53","31.72","1.17647","18","68","9","47","15.5923","0","0","1013.4"
"379225","1542141592","0.32","79","83","27.9698","100","30.34","0","2.68","29.31","48","53","31.72","0.784314","17","68","9","46","15.1073","0","0","1013.4"
"379226","1542141593","0.32","77","94","28.378","100","30.34","0","2.7","29.38","48","53","31.72","0.784314","17","68","9","47","14.7593","0","0","1013.5"
"379227","1542141594","0.34","78","94","28.7921","100","30.34","0","2.74","29.31","48","53","31.72","0.784314","17","68","9","48","14.7593","0","0","1013.3"
"379228","1542141595","0.34","78","94","29.2122","100","30.34","0","2.7","29.38","47","53","31.72","0.784314","16","68","9","49","15.723","0","0","1013.5"
"379229","1542141596","0.34","77","94","30.5098","100","30.34","0","2.7","29.31","48","53","31.69","2.35294","16","68","9","50","15.3317","0","0","1013.4"
"379230","1542141597","0.34","77","94","33.766","100","30.34","0","2.42","29.31","47","53","31.72","1.17647","17","68","9","50","14.8553","0","0","1013.5"
"379231","1542141598","0.34","77","94","36.3026","100","30.34","0","2.42","29.31","47","53","31.72","1.56863","17","68","9","51","14.8553","0","0","1013.4"
"379232","1542141599","0.3","77","94","36.3026","100","30.34","0","2.38","29.25","47","53","31.72","0.784314","17","68","9","52","14.407","0","0","1013.2"
"379233","1542141600","0.36","77","94","36.3026","100","30.34","0","2.38","29.31","47","53","31.75","0.784314","17","68","9","53","14.8553","0","0","1013.6"
"379234","1542141601","0.36","77","94","36.3026","100","30.34","0","2.38","29.31","47","53","31.69","0.784314","17","68","9","54","14.8553","0","0","1013.3"
"379235","1542141602","0.38","77","94","36.3026","100","30.38","0","2.38","29.25","47","53","31.81","0.784314","17","68","9","54","14.407","0","0","1013.2"
"379236","1542141603","0.14","64","57","36.3026","100","30.38","0","2","29.25","47","53","31.78","0.784314","17","68","9","55","14.8553","0","0","1013.2"
"379237","1542141604","0.14","65","58","36.3026","100","30.38","0","3.24","29.25","48","53","31.75","0.784314","17","68","9","56","14.4823","0","0","1013.2"
"379238","1542141605","0.14","68","73","36.3026","100","30.38","0","3.24","29.38","48","53","31.72","1.17647","17","68","9","57","14.938","0","0","1013.5"
"379239","1542141606","0.14","69","67","35.7805","100","30.38","0","2.32","29.13","48","53","31.72","1.17647","17","68","9","56","14.4823","0","0","1012.8"
"379240","1542141607","0.14","68","80","35.7805","100","30.38","0","2.48","29.44","48","53","31.69","1.17647","18","69","9","55","14.407","0","0","1013.9"
"379241","1542141608","0.14","69","81","35.7805","100","30.38","0","2.32","29.31","48","53","31.72","0.784314","17","69","9","54","14.407","0","0","1013.5"
"379242","1542141609","0.14","71","64","35.7805","100","30.38","0","2.32","29.31","49","53","31.75","0.784314","16","66","9","53","14.3197","0","0","1013.4"
"379243","1542141610","0.14","71","87","35.7805","100","30.38","0","2.28","29.19","49","53","31.75","1.17647","16","66","9","52","15.0067","0","0","1013.1"
"379244","1542141611","0.16","71","72","35.7805","100","30.38","0","2.28","29.19","49","53","31.72","0.784314","16","66","9","51","14.938","0","0","1013.1"
"379245","1542141612","0.18","69","84","31.4067","100","30.38","0","2.28","29.25","49","53","31.69","1.17647","16","66","9","50","14.407","0","0","1013.3"
"379246","1542141613","0.18","67","66","27.1711","100","30.38","0","2.18","29.31","49","53","31.69","0.784314","16","66","9","50","14.0537","0","0","1013.2"
"379247","1542141614","0.18","66","77","26.7803","100","30.38","0","2.04","29.19","49","53","31.69","0.784314","16","66","9","49","14.4823","0","0","1013"
"379248","1542141615","0.18","66","77","25.6413","100","30.38","0","2.18","29.25","49","53","31.69","1.17647","16","66","9","48","14.938","0","0","1013.1"
"379249","1542141616","0.16","69","68","24.5508","100","30.38","0","2.04","29.31","49","53","31.69","0.784314","16","66","9","47","14.4823","0","0","1013.4"
"379250","1542141617","0.16","70","89","24.5508","100","30.38","0","2.04","29.25","49","53","31.69","0.784314","16","66","9","46","14.0537","0","0","1013.2"
"379251","1542141618","0.16","70","92","24.5508","100","30.38","0","2","29.13","49","53","31.69","0.784314","16","66","9","46","14.0537","0","0","1012.9"
"379252","1542141619","0.16","71","95","24.5508","100","30.38","0","2","29.38","50","53","31.69","0.784314","16","66","9","45","14.0537","0","0","1013.6"
"379253","1542141620","0.16","71","80","24.5508","100","30.38","0","2","29.44","49","53","31.69","0.784314","16","66","9","44","14.545","0","0","1013.7"
"379254","1542141621","0.16","71","88","24.5508","100","30.38","0","2","29.38","50","53","31.69","0.784314","15","69","9","43","14.545","0","0","1013.4"
"379255","1542141622","0.16","71","91","24.5508","100","30.38","0","1.92","29.19","50","53","31.66","0.784314","15","69","9","43","13.649","0","0","1013"
"379256","1542141623","0.16","68","89","24.5508","100","30.38","0","1.92","29.38","50","53","31.72","0.784314","16","69","9","42","13.649","0","0","1013.5"
"379257","1542141624","0.18","68","89","24.5508","100","30.41","0","1.92","29.38","51","53","31.81","0.784314","16","69","9","41","13.649","0","0","1013.5"
"379258","1542141625","0.18","69","91","24.9091","100","30.41","0","1.92","29.31","51","53","31.84","1.17647","16","69","1","42","14.0537","0","0","1013.3"
"379259","1542141626","0.18","69","90","25.2726","100","30.41","0","1.82","29.25","51","53","31.88","0.784314","16","69","1","43","14.1107","0","0","1013.1"
"379260","1542141627","0.2","68","59","26.0155","100","30.41","0","1.82","29.25","52","53","31.84","0.784314","16","69","1","44","13.7013","0","0","1013.2"
"379261","1542141628","0.2","67","87","26.7803","100","30.41","0","1.82","29.25","52","53","31.81","0.784314","16","69","1","45","13.315","0","0","1013.3"
"379262","1542141629","0.18","66","68","26.7803","100","30.41","0","1.78","29.31","52","53","31.81","1.56863","16","69","1","46","14.1107","0","0","1013.4"
"379263","1542141630","0.18","71","98","26.7803","100","30.41","0","1.78","29.44","53","53","31.78","7.84314","16","69","1","47","14.1107","0","0","1013.7"
"379264","1542141631","0.18","74","85","26.7803","100","30.41","0","1.78","29.31","54","53","31.75","1.17647","16","69","1","47","16.8167","0","0","1013.3"
"379265","1542141632","0.18","74","67","26.7803","100","30.41","0","1.76","29.25","55","53","31.72","1.17647","17","69","1","47","16.615","0","0","1013.2"
"379266","1542141633","0.2","70","67","27.1711","100","30.41","0","1.76","29.31","55","53","31.72","0.784314","17","69","1","46","15.5923","0","0","1013.3"
"379267","1542141634","0.2","70","67","29.6385","100","30.41","0","1.74","29.25","55","53","31.72","0.784314","17","69","1","45","15.5923","0","0","1013.1"
"379268","1542141635","0.2","71","67","31.865","100","30.41","0","1.74","29.38","55","53","31.72","1.17647","17","69","1","44","16.252","0","0","1013.5"
"379269","1542141636","0.2","71","67","31.865","100","30.41","0","1.74","29.19","55","53","31.72","1.17647","16","71","1","44","15.5923","0","0","1013"
"379270","1542141637","0.2","71","67","31.865","100","30.41","0","1.74","29.25","56","53","31.75","1.17647","16","71","1","43","15.2263","0","0","1013.2"
"379271","1542141638","0.2","71","67","31.865","100","30.41","0","1.68","29.38","56","53","31.75","1.17647","17","71","9","44","14.7593","0","0","1013.4"
"379272","1542141639","0.2","77","78","31.865","100","30.41","0","1.74","29.19","56","53","31.75","0.784314","17","71","9","45","15.2263","0","0","1013.1"
"379273","1542141640","0.22","77","85","31.865","100","30.41","0","1.74","29.38","56","53","31.72","0.784314","16","72","9","45","15.2263","0","0","1013.5"
"379274","1542141641","0.22","76","88","31.865","100","30.41","0","1.74","29.25","57","53","31.75","0.784314","16","72","9","46","14.7593","0","0","1013.1"
"379275","1542141642","0.22","76","88","31.865","100","30.41","0","1.74","29.44","56","53","31.75","0.784314","16","72","9","47","14.8553","0","0","1013.5"
"379276","1542141643","0.22","74","94","31.865","100","30.41","0","1.76","29.31","56","53","31.75","0.784314","17","71","9","48","14.8553","0","0","1013.4"
"379277","1542141644","0.22","74","96","31.865","100","30.41","0","1.76","29.31","56","53","31.75","0.784314","17","71","9","47","14.407","0","0","1013.3"
"379278","1542141645","0.24","73","85","31.865","100","30.41","0","1.76","29.31","57","53","31.75","5.09804","17","70","9","47","14.8553","0","0","1013.3"
"379279","1542141646","0.24","73","86","31.865","100","30.41","0","1.98","29.38","58","53","31.75","4.70588","17","70","9","47","14.938","0","0","1013.4"
"379280","1542141647","0.24","73","86","31.865","100","30.41","0","2.26","29.25","58","53","31.78","3.92157","17","70","9","48","14.8553","0","0","1013.1"
"379281","1542141648","0.26","72","91","31.865","100","30.44","0","2.26","29.19","59","53","31.91","3.52941","17","70","9","49","14.3197","0","0","1012.9"
"379282","1542141649","0.26","73","96","31.865","100","30.44","0","2.26","29.44","59","53","31.84","7.45098","17","70","9","50","14.407","0","0","1013.6"
"379283","1542141650","0.26","75","96","31.865","100","30.44","0","2.42","29.44","59","53","31.78","6.27451","17","70","9","51","14.938","0","0","1013.6"
"379284","1542141651","0.26","76","96","31.865","100","30.44","0","2.42","29.31","59","53","31.78","3.52941","17","70","9","52","16.4813","0","0","1013.3"
"379285","1542141652","0.26","77","96","31.865","100","30.44","0","2.46","29.44","60","53","31.81","4.70588","17","70","9","53","15.1073","0","0","1013.6"
"379286","1542141653","0.26","78","96","31.865","100","30.44","0","2.46","29.38","60","53","31.78","4.70588","17","70","9","52","14.651","0","0","1013.5"
"379287","1542141654","0.26","78","96","31.865","100","30.44","0","2.46","29.38","60","53","31.78","3.92157","17","70","9","51","15.2263","0","0","1013.5"
"379288","1542141655","0.26","79","96","32.8017","100","30.44","0","2.46","29.31","61","53","31.78","5.09804","17","70","9","50","15.723","0","0","1013.1"
"379289","1542141656","0.26","80","49","34.2587","100","30.44","0","2.46","29.38","61","53","31.75","8.23529","17","70","9","49","15.2263","0","0","1013.5"
"379290","1542141657","0.26","90","55","34.7586","100","30.44","0","2.42","29.38","62","53","31.75","8.23529","17","70","9","48","14.7593","0","0","1013.5"
"379291","1542141658","0.26","89","63","34.7586","100","30.44","0","2.42","29.38","62","53","31.75","4.31373","17","70","9","49","14.407","0","0","1013.4"
"379292","1542141659","0.26","89","67","34.7586","100","30.44","0","2.42","29.44","63","53","31.72","5.09804","17","71","9","50","14.8553","0","0","1013.4"
"379293","1542141660","0.26","89","65","34.7586","100","30.44","0","2.26","29.38","63","53","31.78","3.13725","17","71","9","51","14.8553","0","0","1013.4"
"379294","1542141661","0.26","89","66","35.2658","100","30.44","0","2.18","29.44","63","53","31.78","3.13725","17","71","9","52","14.938","0","0","1013.5"
"379295","1542141662","0.2","89","66","36.3026","100","30.44","0","1.48","29.31","63","53","31.75","0.784314","17","71","9","52","14.407","0","0","1013.3"
"379296","1542141663","0.18","90","63","37.9151","100","30.44","0","1.32","29.31","64","53","31.78","0.784314","17","71","9","53","14.4823","0","0","1013.2"
"379297","1542141664","0.18","90","69","38.4683","100","30.44","0","1.32","29.25","64","53","31.78","5.09804","16","71","9","54","14.407","0","0","1013"
"379298","1542141665","0.18","90","68","46.4401","100","30.44","0","1.3","29.25","64","53","31.78","4.31373","16","71","9","55","14.938","0","0","1013.1"
"379299","1542141666","0.18","89","68","54.4628","100","30.44","0","1.3","29.31","64","53","31.75","5.4902","16","71","9","56","14.938","0","0","1013.3"
"379300","1542141667","0.18","89","68","54.4628","100","30.44","0","1.3","29.31","64","53","31.75","3.92157","16","71","9","56","14.4823","0","0","1013.2"
"379301","1542141668","0.18","74","52","54.4628","100","30.44","0","1.3","29.56","64","53","31.75","5.09804","16","69","9","57","14.0537","0","0","1014"
"379302","1542141669","0.18","74","54","54.4628","100","30.44","0","1.3","29.38","64","53","31.75","5.88235","16","69","9","58","14.1107","0","0","1013.4"
"379303","1542141670","0.18","74","57","54.4628","100","30.44","0","1.3","29.38","64","53","31.78","5.88235","16","69","9","58","14.938","0","0","1013.4"
"379304","1542141671","0.18","73","55","54.4628","100","30.44","0","1.32","29.38","64","53","31.78","4.31373","16","69","9","59","14.4823","0","0","1013.5"
"379305","1542141672","0.18","76","67","54.4628","100","30.44","0","1.32","29.38","64","53","31.78","5.88235","16","69","9","60","14.0537","0","0","1013.3"
"379306","1542141673","0.18","77","67","54.4628","100","30.44","0","1.42","29.25","64","53","31.78","7.45098","16","69","9","60","13.7013","0","0","1013.2"
"379307","1542141674","0.18","76","69","54.4628","100","30.44","0","1.42","29.31","64","53","31.81","1.17647","18","71","9","61","14.0537","0","0","1013.3"
"379308","1542141675","0.18","76","68","54.4628","100","30.44","0","1.48","29.5","64","53","31.81","0.784314","18","71","9","62","14.1107","0","0","1013.6"
"379309","1542141676","0.18","76","67","53.6795","100","30.44","0","1.48","29.31","64","53","31.81","7.45098","18","71","9","62","14.1107","0","0","1013.2"
"379310","1542141677","0.18","74","62","44.465","100","30.44","0","3.2","29.25","63","53","31.78","1.17647","18","71","9","63","13.315","0","0","1013.2"
"379311","1542141678","0.18","72","60","35.2658","100","30.44","0","3.24","29.38","63","53","31.81","2.7451","18","71","9","64","13.7013","0","0","1013.4"
"379312","1542141679","0.18","71","61","35.2658","100","30.44","0","3.24","29.38","63","53","31.81","7.05882","18","71","9","64","13.7013","0","0","1013.4"
"379313","1542141680","0.2","74","61","34.7586","100","30.44","0","3.44","29.31","63","53","31.81","5.09804","18","71","9","65","14.1107","0","0","1013.2"
"379314","1542141681","0.2","70","63","34.2587","100","30.44","0","3.44","29.31","64","53","31.81","5.09804","18","71","9","65","13.7013","0","0","1013.3"
"379315","1542141682","0.2","72","70","32.8017","100","30.44","0","3.44","29.31","64","53","31.84","1.56863","18","71","9","64","13.7013","0","0","1013.2"
"379316","1542141683","0.2","73","72","31.865","100","30.44","0","3.44","29.38","64","53","31.84","1.56863","18","71","9","65","13.7013","0","0","1013.3"
"379317","1542141684","0.2","74","76","31.865","100","30.44","0","3.48","29.5","64","53","31.84","5.4902","18","71","9","66","13.7013","0","0","1013.7"
"379318","1542141685","0.2","74","80","31.865","100","30.44","0","3.48","29.31","63","53","31.84","4.31373","18","71","9","66","13.7427","0","0","1013.3"
"379319","1542141686","0.2","71","69","31.4067","100","30.44","0","3.44","29.44","62","53","31.81","3.52941","18","71","9","67","14.1107","0","0","1013.5"
"379320","1542141687","0.2","70","58","31.4067","100","30.44","0","3.44","29.31","62","53","31.81","5.88235","18","71","9","67","13.3527","0","0","1013.4"
"379321","1542141688","0.2","71","58","30.955","100","30.44","0","3.44","29.44","62","53","31.81","4.70588","18","71","9","68","13.3527","0","0","1013.5"
"379322","1542141689","0.2","71","58","30.955","100","30.44","0","3.44","29.38","62","53","31.81","2.35294","18","71","9","68","13.3527","0","0","1013.5"
"379323","1542141690","0.2","71","58","30.5098","100","30.44","0","3.42","29.44","62","53","31.78","3.13725","18","71","9","69","13.772","0","0","1013.5"
"379324","1542141691","0.2","71","58","29.6385","100","30.44","0","3.42","29.38","62","53","31.81","2.35294","18","71","9","69","13.38","0","0","1013.3"
"379325","1542141692","0.2","72","58","28.378","100","30.44","0","3.26","29.25","62","53","31.81","3.13725","18","71","9","68","12.9847","0","0","1013.1"
"379326","1542141693","0.2","73","57","28.378","100","30.44","0","3.2","29.31","62","53","31.81","23.5294","18","71","9","67","12.659","0","0","1013.1"
"379327","1542141694","0.2","72","57","28.378","100","30.44","0","3.16","29.38","62","53","31.84","16.0784","17","71","9","66","13.0243","0","0","1013.2"
