"counter","timestamp","perfusion_index","heart_rate","hr_quality","energy_expenditure","ee_quality","local_temperature","steps_per_minute","blood_pulse_wave","barometer_temperature","heart_rate_variability","hrv_quality","object_temperature","motion_activity","respiration_rate","rr_quality","activity_classification","ac_quality","gsr_electrode","SpO2","SpO2_quality","barometer_pressure"
"444591","1542750302","0.44","62","98","31.865","100","30.84","0","3.66","29.81","77","53","31.91","0.784314","16","77","1","71","17.1073","0","0","999.8"
"444592","1542750303","0.44","61","99","31.865","100","30.84","0","3.82","29.75","77","53","31.94","0.784314","16","77","1","72","15.8353","0","0","999.6"
"444593","1542750304","0.44","62","97","31.865","100","30.84","0","3.82","30","78","53","31.91","0.784314","16","77","1","72","16.589","0","0","1000.3"
"444594","1542750305","0.44","63","95","31.865","100","30.84","0","3.82","30","78","53","31.88","0.784314","16","77","1","73","16.589","0","0","1000.1"
"444595","1542750306","0.42","62","96","31.865","100","30.84","0","3.82","29.88","78","53","31.91","0.784314","16","77","1","73","16.7947","0","0","1000"
"444596","1542750307","0.42","63","94","31.865","100","30.84","0","3.84","29.88","77","53","31.88","0.784314","16","77","1","73","16.589","0","0","1000"
"444597","1542750308","0.42","61","99","31.865","100","30.84","0","3.84","29.94","75","53","31.88","0.784314","16","77","1","74","16.3033","0","0","1000.1"
"444598","1542750309","0.42","59","94","31.865","100","30.84","0","3.84","29.88","76","53","31.84","0.784314","16","77","1","74","16.589","0","0","1000"
"444599","1542750310","0.4","59","94","31.865","100","30.84","0","3.84","29.88","75","53","31.84","0.784314","16","77","1","75","16.3033","0","0","1000"
"444600","1542750311","0.38","59","95","31.865","100","30.84","0","3.84","29.94","75","53","31.84","1.17647","16","79","1","75","17.653","0","0","1000"
"444601","1542750312","0.38","59","95","31.865","100","30.84","0","3.82","29.94","75","53","31.84","0.784314","16","79","1","76","16.8687","0","0","1000.2"
"444602","1542750313","0.38","62","97","31.865","100","30.84","0","3.54","29.88","74","53","31.81","1.17647","17","79","1","76","15.8353","0","0","1000.1"
"444603","1542750314","0.38","62","97","31.865","100","30.84","0","3.54","29.75","75","53","31.84","0.784314","17","79","1","76","15.8353","0","0","999.7"
"444604","1542750315","0.38","62","97","31.865","100","30.84","0","3.4","29.88","75","53","31.84","0.784314","17","79","1","77","16.3033","0","0","999.9"
"444605","1542750316","0.38","62","96","31.865","100","30.88","0","3.14","29.88","74","53","31.94","0.784314","17","79","1","77","17.1073","0","0","1000"
"444606","1542750317","0.38","62","98","31.865","100","30.84","0","3.08","29.75","74","53","31.88","0.784314","17","79","1","78","16.589","0","0","999.8"
"444607","1542750318","0.38","62","98","31.865","100","30.88","0","3","30","73","53","31.97","0.784314","17","79","1","78","16.0963","0","0","1000.3"
"444608","1542750319","0.38","60","97","31.865","100","30.84","0","3","29.88","72","53","31.91","0.784314","17","79","1","78","16.0963","0","0","1000.1"
"444609","1542750320","0.38","59","93","31.865","100","30.84","0","3","29.81","72","53","31.94","0.784314","17","79","1","79","16.589","0","0","999.9"
"444610","1542750321","0.38","58","67","31.865","100","30.84","0","3","30","72","53","31.94","0.784314","17","79","1","79","17.1073","0","0","1000.4"
"444611","1542750322","0.38","58","91","31.865","100","30.84","0","3","29.88","72","53","31.94","0.784314","17","79","1","79","16.0963","0","0","1000"
"444612","1542750323","0.36","57","89","31.865","100","30.84","0","2.94","30.06","72","53","31.94","0.784314","17","79","1","80","15.6287","0","0","1000.6"
"444613","1542750324","0.36","57","88","31.865","100","30.84","0","2.9","29.81","72","53","31.91","0.784314","17","79","1","80","15.8353","0","0","999.8"
"444614","1542750325","0.36","58","92","31.865","100","30.84","0","2.9","29.88","72","53","31.88","0.784314","17","79","1","80","16.589","0","0","1000.1"
"444615","1542750326","0.36","58","93","31.865","100","30.84","0","2.9","29.81","72","53","31.94","1.56863","17","79","1","81","16.589","0","0","999.7"
"444616","1542750327","0.36","58","93","31.865","100","30.88","0","2.88","29.75","72","53","32.03","0.784314","17","79","1","81","16.589","0","0","999.6"
"444617","1542750328","0.34","59","98","31.865","100","30.88","0","2.88","30.06","72","53","32.06","0.784314","18","79","1","81","15.8353","0","0","1000.5"
"444618","1542750329","0.34","60","100","31.865","100","30.84","0","2.88","29.88","71","53","32","0.784314","17","76","1","82","15.8353","0","0","1000"
"444619","1542750330","0.32","62","94","31.865","100","30.88","0","2.88","29.81","72","53","32.13","0.784314","18","76","1","82","16.0963","0","0","999.9"
"444620","1542750331","0.32","62","93","31.865","100","30.88","0","2.82","29.88","72","53","32.06","0.784314","18","76","1","82","16.589","0","0","1000"
"444621","1542750332","0.32","63","92","31.865","100","30.88","0","2.72","30","73","53","32.06","0.784314","18","76","1","83","16.589","0","0","1000.3"
"444622","1542750333","0.32","62","94","31.865","100","30.88","0","2.48","29.94","73","53","32.03","0.784314","18","76","1","83","15.8353","0","0","1000.3"
"444623","1542750334","0.32","61","97","31.865","100","30.88","0","2.4","29.88","73","53","32.03","0.784314","18","76","1","83","15.389","0","0","999.9"
"444624","1542750335","0.3","59","96","31.865","100","30.88","0","2.38","29.88","73","53","32.03","0.784314","18","76","1","83","16.0963","0","0","999.9"
"444625","1542750336","0.3","59","97","31.865","100","30.88","0","2.36","29.81","73","53","32","0.784314","18","76","1","84","16.8687","0","0","999.8"
"444626","1542750337","0.3","58","92","31.865","100","30.84","0","2.34","29.81","73","53","31.88","0.784314","18","76","1","84","16.589","0","0","1000"
"444627","1542750338","0.3","57","92","31.865","100","30.88","0","2.32","29.69","73","53","31.94","0.784314","18","76","1","84","16.0963","0","0","999.6"
"444628","1542750339","0.3","57","84","31.865","100","30.88","0","2.22","29.88","73","53","31.97","0.784314","18","76","1","85","16.3517","0","0","1000.1"
"444629","1542750340","0.3","57","90","31.865","100","30.88","0","2.18","29.88","72","53","32","0.784314","18","77","1","85","16.8687","0","0","1000"
"444630","1542750341","0.28","63","87","31.865","100","30.88","0","2.18","29.88","72","53","32.03","0.784314","18","77","1","85","16.589","0","0","1000"
"444631","1542750342","0.28","60","74","31.865","100","30.88","0","2.12","29.88","72","53","32","7.05882","18","77","1","85","16.589","0","0","999.9"
"444632","1542750343","0.28","60","66","31.865","100","30.88","0","2.12","29.81","72","53","32","0.784314","18","77","1","86","15.389","0","0","999.8"
"444633","1542750344","0.28","60","71","31.865","100","30.88","0","2.12","29.81","72","53","32.06","0.784314","18","77","1","86","15.6287","0","0","999.8"
"444634","1542750345","0.28","61","71","31.865","100","30.88","0","2.12","29.81","72","53","32.06","0.784314","18","77","1","86","16.0963","0","0","1000"
"444635","1542750346","0.28","62","68","31.865","100","30.88","0","2.14","29.81","71","53","32.03","0.784314","18","77","1","86","16.8687","0","0","999.9"
"444636","1542750347","0.28","63","78","31.865","100","30.88","0","2.18","29.88","71","53","32.06","0.784314","18","77","1","86","16.8687","0","0","1000.1"
"444637","1542750348","0.28","64","63","31.865","100","30.88","0","2.18","29.75","71","53","32.03","0.784314","18","77","1","87","15.6287","0","0","999.6"
"444638","1542750349","0.28","64","65","31.865","100","30.88","0","2.18","29.81","71","53","32.03","0.784314","18","77","1","87","15.6287","0","0","999.7"
"444639","1542750350","0.28","61","68","31.865","100","30.88","0","2.18","29.88","71","53","32","5.4902","18","77","1","85","15.6287","0","0","1000"
"444640","1542750351","0.28","60","88","31.865","100","30.88","0","2.18","29.81","71","53","32.03","1.56863","18","77","1","84","16.8687","0","0","999.9"
"444641","1542750352","0.28","61","70","31.865","100","30.88","0","2.18","29.94","70","53","32.06","1.17647","18","77","1","83","16.599","0","0","1000.1"
"444642","1542750353","0.28","62","67","31.865","100","30.88","0","2.18","29.81","71","53","32.06","0.784314","18","77","1","81","15.6287","0","0","999.9"
"444643","1542750354","0.28","64","62","31.865","100","30.88","0","2.18","29.75","71","53","32.09","0.784314","18","77","1","80","16.0963","0","0","999.6"
"444644","1542750355","0.3","64","71","31.865","100","30.88","0","2.32","29.75","71","53","32.09","0.784314","18","77","1","79","16.3517","0","0","999.7"
"444645","1542750356","0.3","65","75","31.865","100","30.88","0","2.34","29.75","71","53","32.06","0.784314","18","77","1","77","16.8687","0","0","999.7"
"444646","1542750357","0.3","65","63","31.865","100","30.88","0","2.34","29.81","71","53","32.03","0.784314","18","77","1","76","17.1407","0","0","999.8"
"444647","1542750358","0.3","65","75","31.865","100","30.88","0","2.34","30.06","71","53","32.06","1.96078","18","77","1","75","15.6287","0","0","1000.5"
"444648","1542750359","0.3","64","74","31.865","100","30.88","0","2.34","29.88","71","53","32.06","1.17647","18","77","1","73","15.6287","0","0","1000"
"444649","1542750360","0.3","63","96","31.865","100","30.88","0","2.34","29.81","71","53","32.06","1.17647","19","78","1","72","15.8617","0","0","1000"
"444650","1542750361","0.32","63","95","31.865","100","30.88","0","2.32","29.75","71","53","32.09","1.17647","19","78","1","71","16.8687","0","0","999.7"
"444651","1542750362","0.32","64","57","31.865","100","30.88","0","2.34","29.88","71","53","32.09","0.784314","19","78","1","70","16.589","0","0","1000.2"
"444652","1542750363","0.32","67","69","31.865","100","30.88","0","2.34","29.94","72","53","32.13","0.784314","19","78","1","69","15.8617","0","0","1000"
"444653","1542750364","0.32","68","82","31.865","100","30.88","0","2.34","29.75","73","53","32.13","0.784314","19","78","1","68","15.6287","0","0","999.7"
"444654","1542750365","0.32","68","82","31.865","100","30.88","0","2.34","29.81","74","53","32.16","0.784314","19","78","1","66","15.8617","0","0","999.9"
"444655","1542750366","0.32","68","85","31.865","100","30.88","0","2.2","29.94","74","53","32.13","0.784314","19","78","1","65","16.3517","0","0","1000.3"
"444656","1542750367","0.32","66","91","31.865","100","30.88","0","2.16","29.81","74","53","32.13","0.784314","19","78","1","64","16.0963","0","0","1000"
"444657","1542750368","0.32","65","95","31.865","100","30.88","0","2.14","29.81","74","53","32.09","0.784314","19","78","1","63","15.6287","0","0","999.9"
"444658","1542750369","0.32","62","96","31.865","100","30.88","0","2.14","29.94","74","53","32.09","0.784314","18","78","1","64","16.3517","0","0","1000.1"
"444659","1542750370","0.3","63","98","31.865","100","30.88","0","2.14","30","74","53","32.09","0.784314","18","78","1","64","15.8617","0","0","1000.3"
"444660","1542750371","0.3","61","92","31.865","100","30.88","0","2.16","29.94","74","53","32.09","0.784314","18","78","1","65","16.8687","0","0","1000.1"
"444661","1542750372","0.3","60","89","31.865","100","30.88","0","2.16","29.81","74","53","32.09","0.784314","18","79","1","66","16.8687","0","0","999.8"
"444662","1542750373","0.28","59","89","31.865","100","30.88","0","2.16","29.81","74","53","32.06","0.784314","18","79","1","66","15.6287","0","0","999.8"
"444663","1542750374","0.28","60","91","31.865","100","30.88","0","2.16","29.94","74","53","32.06","0.784314","18","79","1","67","15.6287","0","0","1000.1"
"444664","1542750375","0.28","60","92","31.865","100","30.88","0","2.16","30","74","53","32.09","0.784314","18","79","1","67","16.3517","0","0","1000.3"
"444665","1542750376","0.28","63","97","31.865","100","30.88","0","2.16","29.75","74","53","32.06","0.784314","18","79","1","68","16.3517","0","0","999.6"
"444666","1542750377","0.28","66","88","31.865","100","30.88","0","2.16","29.94","74","53","32.09","0.784314","18","79","1","68","16.3517","0","0","1000.1"
"444667","1542750378","0.26","66","89","31.865","100","30.88","0","2.34","29.94","75","53","32.09","0.784314","18","79","1","69","15.6287","0","0","1000.1"
"444668","1542750379","0.26","65","84","31.865","100","30.88","0","2.34","29.81","76","53","32.09","0.784314","18","79","1","69","16.3517","0","0","999.8"
"444669","1542750380","0.26","64","95","31.865","100","30.88","0","2.46","29.88","77","53","32.09","1.17647","18","79","1","70","16.3033","0","0","1000"
"444670","1542750381","0.26","64","98","31.865","100","30.88","0","2.5","29.94","77","53","32.06","1.17647","18","78","1","70","16.3517","0","0","1000.1"
"444671","1542750382","0.26","61","94","31.865","100","30.88","0","2.5","29.94","77","53","32.09","0.784314","18","78","1","71","16.0963","0","0","1000.2"
"444672","1542750383","0.26","61","94","31.865","100","30.88","0","2.5","29.88","77","53","32.09","0.784314","18","78","1","71","15.6287","0","0","999.9"
"444673","1542750384","0.26","61","95","31.865","100","30.88","0","2.5","30","78","53","32.06","0.784314","18","79","1","72","15.8617","0","0","1000.2"
"444674","1542750385","0.26","61","94","31.865","100","30.88","0","2.5","29.88","78","53","32.13","0.784314","18","79","1","72","16.3517","0","0","1000.1"
"444675","1542750386","0.26","62","98","31.865","100","30.88","0","2.5","30","79","53","32.06","0.784314","18","79","1","73","15.8617","0","0","1000.1"
"444676","1542750387","0.26","61","84","31.865","100","30.88","0","2.68","29.88","79","53","32.09","2.35294","18","79","1","73","16.3517","0","0","1000"
"444677","1542750388","0.26","63","98","31.865","100","30.88","0","2.78","29.94","79","53","32.06","1.96078","18","79","1","74","15.8617","0","0","1000.2"
"444678","1542750389","0.26","66","89","31.865","100","30.88","0","2.68","29.94","79","53","32.09","1.56863","19","76","1","72","15.8617","0","0","1000.1"
"444679","1542750390","0.26","68","75","31.865","100","30.88","0","2.5","29.75","78","53","32.09","4.70588","19","76","1","71","15.8617","0","0","999.7"
"444680","1542750391","0.26","68","84","31.865","100","30.88","0","2.46","29.88","78","53","32.06","4.31373","19","76","1","70","16.599","0","0","1000"
"444681","1542750392","0.26","68","82","31.865","100","30.88","0","2.36","29.81","78","53","32.06","0.784314","19","76","1","69","16.0873","0","0","999.9"
"444682","1542750393","0.26","67","87","31.865","100","30.88","0","2.26","29.88","77","53","32.06","0.784314","19","76","1","68","15.8617","0","0","999.9"
"444683","1542750394","0.26","64","94","31.865","100","30.88","0","2.26","29.81","77","53","32.13","0.784314","19","76","1","67","15.8617","0","0","999.9"
"444684","1542750395","0.26","63","92","31.865","100","30.88","0","2.26","29.94","77","53","32.13","0.784314","19","76","1","65","15.3973","0","0","1000.2"
"444685","1542750396","0.26","62","89","31.865","100","30.88","0","2.26","30","77","53","32.13","0.784314","19","76","1","64","16.3517","0","0","1000.3"
"444686","1542750397","0.28","62","88","31.865","100","30.88","0","2.26","29.88","77","53","32.13","2.35294","19","76","1","63","16.3517","0","0","1000"
"444687","1542750398","0.28","62","89","31.865","100","30.88","0","2.26","29.75","77","53","32.13","3.52941","19","76","1","62","15.8617","0","0","999.7"
"444688","1542750399","0.28","64","90","31.865","100","30.88","0","2.26","29.88","78","53","32.13","3.52941","19","76","1","61","15.3973","0","0","1000"
"444689","1542750400","0.28","65","84","31.865","100","30.88","0","2.26","29.75","78","53","32.09","3.52941","19","76","1","60","15.8617","0","0","999.7"
"444690","1542750401","0.26","67","82","31.865","100","30.88","0","2.26","29.94","78","53","32.09","3.52941","19","76","1","59","15.8617","0","0","1000.3"
"444691","1542750402","0.26","67","86","31.865","100","30.88","0","2.22","29.88","78","53","32.09","1.17647","19","76","1","58","16.3517","0","0","1000.2"
"444692","1542750403","0.26","65","86","31.865","100","30.88","0","2.22","29.94","79","53","32.06","1.17647","19","76","1","57","15.3973","0","0","1000.2"
"444693","1542750404","0.26","65","86","31.865","100","30.88","0","2.22","29.88","79","53","32.03","0.784314","18","76","1","56","15.3973","0","0","1000.1"
"444694","1542750405","0.26","79","52","31.865","100","30.88","0","2.22","29.81","79","53","32","0.784314","18","76","1","55","15.8617","0","0","999.9"
"444695","1542750406","0.26","77","59","31.865","100","30.88","0","2.22","29.81","79","53","32.03","0.784314","18","76","1","54","16.599","0","0","999.8"
"444696","1542750407","0.26","72","77","31.865","100","30.88","0","2.18","30","79","53","32.03","0.784314","18","75","1","54","16.3517","0","0","1000.5"
"444697","1542750408","0.26","65","90","31.865","100","30.88","0","2.18","29.88","79","53","32.03","0.784314","18","75","1","53","14.9563","0","0","1000.1"
"444698","1542750409","0.28","60","78","31.865","100","30.88","0","2.12","29.88","79","53","32.03","0.784314","18","75","1","52","15.3973","0","0","999.9"
"444699","1542750410","0.28","60","76","31.865","100","30.88","0","2.12","29.81","79","53","32.03","0.784314","18","75","1","51","15.8617","0","0","999.7"
"444700","1542750411","0.28","58","75","31.865","100","30.88","0","2.18","29.75","78","53","32.06","0.784314","18","75","1","50","16.3517","0","0","999.6"
"444701","1542750412","0.3","59","77","31.865","100","30.88","0","2.22","29.81","78","53","32.06","0.784314","18","75","9","51","16.3033","0","0","999.7"
"444702","1542750413","0.3","59","80","31.865","100","30.88","0","2.3","30","79","53","32.03","0.784314","18","75","9","52","16.0873","0","0","1000.2"
"444703","1542750414","0.32","59","81","31.865","100","30.88","0","2.3","29.81","77","53","32.03","0.784314","18","75","9","52","14.9563","0","0","999.9"
"444704","1542750415","0.32","60","85","31.865","100","30.88","0","2.3","29.88","77","53","32.03","0.784314","18","75","9","53","15.8617","0","0","1000"
"444705","1542750416","0.34","59","82","31.865","100","30.88","0","2.3","29.81","77","53","32.03","0.784314","17","75","9","52","16.3033","0","0","999.9"
"444706","1542750417","0.34","60","86","31.865","100","30.88","0","2.3","29.94","77","53","32.06","0.784314","17","75","9","51","16.0873","0","0","1000.1"
"444707","1542750418","0.36","59","84","31.865","100","30.88","0","2.3","29.88","77","53","32.06","0.784314","17","75","9","51","15.6033","0","0","1000"
"444708","1542750419","0.38","59","83","31.865","100","30.88","0","2.32","30","77","53","32.06","0.784314","17","75","1","50","14.9563","0","0","1000.1"
"444709","1542750420","0.44","59","85","31.865","100","30.88","0","2.48","29.94","77","53","32.06","0.784314","17","75","1","51","15.8617","0","0","1000.2"
"444710","1542750421","0.46","58","84","31.865","100","30.88","0","2.48","29.88","77","53","32.09","0.784314","17","75","1","52","15.8617","0","0","999.9"
"444711","1542750422","0.46","58","83","31.865","100","30.88","0","2.54","29.94","77","53","32.09","0.784314","17","74","1","53","15.6033","0","0","1000.1"
"444712","1542750423","0.46","58","84","31.865","100","30.88","0","2.54","29.88","77","53","32.09","0.784314","17","74","1","53","15.6033","0","0","1000"
"444713","1542750424","0.46","58","86","31.865","100","30.91","0","2.54","30","77","53","32.22","0.784314","17","74","1","54","15.145","0","0","1000.3"
"444714","1542750425","0.46","59","89","31.865","100","30.91","0","2.64","30","77","53","32.16","0.784314","16","73","1","55","15.3973","0","0","1000.1"
"444715","1542750426","0.46","60","94","31.865","100","30.91","0","2.68","30.06","77","53","32.19","0.784314","16","73","1","56","16.0873","0","0","1000.5"
"444716","1542750427","0.46","61","98","31.865","100","30.91","0","2.68","30","77","53","32.13","0.784314","16","73","1","57","15.3973","0","0","1000.2"
"444717","1542750428","0.46","62","100","31.865","100","30.91","0","2.68","29.88","77","53","32.16","0.784314","16","73","1","57","15.6033","0","0","1000"
"444718","1542750429","0.46","63","95","31.865","100","30.91","0","2.78","29.88","77","53","32.13","0.784314","16","73","1","58","15.145","0","0","999.9"
"444719","1542750430","0.46","64","94","31.865","100","30.91","0","2.84","29.94","77","53","32.09","0.784314","16","73","1","59","15.6033","0","0","1000.1"
"444720","1542750431","0.46","64","94","31.865","100","30.88","0","2.9","29.81","77","53","31.97","0.784314","16","73","1","59","15.8617","0","0","999.7"
"444721","1542750432","0.46","63","99","31.865","100","30.91","0","2.9","30","76","53","32.03","0.784314","16","73","1","60","16.599","0","0","1000.3"
"444722","1542750433","0.46","63","99","31.865","100","30.91","0","2.9","30","77","53","32.06","0.784314","16","73","1","61","14.9563","0","0","1000.2"
"444723","1542750434","0.46","62","98","31.865","100","30.91","0","2.9","29.81","77","53","32.06","0.784314","16","73","1","61","14.9563","0","0","999.7"
"444724","1542750435","0.46","61","86","31.865","100","30.91","0","2.9","29.94","77","53","32.13","5.4902","16","72","1","62","15.8003","0","0","1000.1"
"444725","1542750436","0.42","61","85","31.865","100","30.91","0","2.9","29.88","77","53","32.13","3.52941","16","72","1","63","15.6033","0","0","1000"
"444726","1542750437","0.38","62","86","31.865","100","30.91","0","2.9","29.88","77","53","32.06","1.17647","16","72","1","62","16.0873","0","0","999.9"
"444727","1542750438","0.36","62","87","31.865","100","30.91","0","2.9","30","77","53","32.06","1.17647","16","72","1","61","15.6033","0","0","1000.2"
"444728","1542750439","0.36","62","89","31.865","100","30.91","0","2.9","29.75","77","53","32.06","0.784314","16","72","1","60","15.145","0","0","999.7"
"444729","1542750440","0.36","62","92","31.865","100","30.91","0","2.88","29.81","77","53","32.06","2.35294","15","70","1","59","16.0873","0","0","999.8"
"444730","1542750441","0.36","61","58","31.865","100","30.91","0","2.84","29.75","76","53","32.09","2.35294","15","70","1","58","16.0873","0","0","999.6"
"444731","1542750442","0.34","60","56","31.865","100","30.91","0","2.64","29.88","77","53","32.06","1.56863","14","70","1","57","15.145","0","0","999.9"
"444732","1542750443","0.34","74","55","31.865","100","30.91","0","2.58","29.88","77","53","32.09","0.784314","14","70","1","56","15.145","0","0","1000"
"444733","1542750444","0.34","71","64","31.865","100","30.91","0","2.58","30.06","77","53","32.06","0.784314","14","70","1","55","14.9563","0","0","1000.4"
"444734","1542750445","0.34","68","65","31.865","100","30.91","0","2.56","29.94","77","53","32.09","11.7647","14","70","1","54","15.145","0","0","1000.1"
"444735","1542750446","0.34","67","74","31.865","100","30.91","0","2.48","29.94","76","53","32.09","1.17647","14","70","1","53","16.0873","0","0","1000"
"444736","1542750447","0.34","65","86","31.865","100","30.91","0","2.2","30","77","53","32.09","0.784314","14","70","1","52","15.6033","0","0","1000.1"
"444737","1542750448","0.32","64","88","31.865","100","30.91","0","2.2","29.75","77","53","32.09","0.784314","14","71","1","51","15.325","0","0","999.6"
"444738","1542750449","0.32","65","68","31.865","100","30.91","0","2","29.88","77","53","32.09","0.784314","14","77","1","50","15.145","0","0","999.9"
"444739","1542750450","0.28","67","87","31.865","100","30.91","0","1.96","29.81","77","53","32.06","0.784314","14","77","9","50","15.145","0","0","999.8"
"444740","1542750451","0.28","68","84","31.865","100","30.91","0","1.9","30","77","53","32.09","0.784314","14","77","9","51","15.6033","0","0","1000.1"
"444741","1542750452","0.28","68","79","31.865","100","30.91","0","1.86","29.81","76","53","32.09","0.784314","14","77","9","52","15.6033","0","0","999.9"
"444742","1542750453","0.24","66","80","31.865","100","30.91","0","1.84","29.94","76","53","32.13","0.784314","14","78","9","53","15.325","0","0","1000.2"
"444743","1542750454","0.22","64","84","31.865","100","30.91","0","1.84","29.88","77","53","32.09","0.784314","14","78","9","54","14.711","0","0","999.9"
"444744","1542750455","0.22","63","94","31.865","100","30.91","0","1.86","29.88","77","53","32.09","0.784314","14","73","9","54","15.145","0","0","1000.1"
"444745","1542750456","0.22","62","94","31.865","100","30.91","0","1.86","29.94","77","53","32.06","0.784314","14","73","9","55","15.8003","0","0","1000.1"
"444746","1542750457","0.2","62","92","31.865","100","30.91","0","1.86","29.88","77","53","32.03","0.784314","14","73","9","56","15.8003","0","0","1000"
"444747","1542750458","0.2","63","89","31.865","100","30.91","0","1.86","29.94","77","53","32.03","0.784314","14","73","9","57","14.711","0","0","1000.1"
"444748","1542750459","0.2","62","94","27.5676","100","30.91","0","1.86","29.94","77","53","32.03","0.784314","14","73","9","57","15.145","0","0","999.9"
"444749","1542750460","0.2","63","80","22.507","100","30.91","0","1.86","29.94","77","53","32.03","0.784314","14","73","9","58","15.8003","0","0","1000.1"
"444750","1542750461","0.2","62","93","21.8642","100","30.91","0","1.96","30","77","53","32.03","0.784314","14","73","9","59","15.8003","0","0","1000.1"
"444751","1542750462","0.2","60","87","20.9343","100","30.91","0","2.2","30","76","53","32.03","0.784314","14","73","9","58","16.0873","0","0","1000"
"444752","1542750463","0.2","61","92","20.044","100","30.91","0","2.2","29.88","76","53","32.06","0.784314","14","73","9","57","15.145","0","0","1000.1"
"444753","1542750464","0.2","60","88","20.044","100","30.91","0","2.76","29.94","76","53","32.06","0.784314","14","73","9","56","14.5377","0","0","1000"
"444754","1542750465","0.2","61","93","20.044","100","30.91","0","2.92","29.94","76","53","32.06","0.784314","14","73","9","55","15.145","0","0","1000.1"
"444755","1542750466","0.2","60","90","20.044","100","30.91","0","2.92","29.88","76","53","32.09","0.784314","14","73","9","54","15.6033","0","0","1000"
"444756","1542750467","0.22","60","90","20.044","100","30.91","0","2.92","30","78","53","32.09","0.784314","14","73","9","53","15.325","0","0","1000.2"
"444757","1542750468","0.22","60","91","20.044","100","30.91","0","2.92","29.88","78","53","32.06","0.784314","15","73","9","52","14.711","0","0","999.9"
"444758","1542750469","0.24","60","91","20.044","100","30.91","0","2.92","29.81","78","53","32.06","0.784314","15","73","9","51","14.711","0","0","999.7"
"444759","1542750470","0.24","60","82","20.044","100","30.91","0","2.92","29.88","78","53","32.09","5.09804","15","69","9","51","15.145","0","0","999.9"
"444760","1542750471","0.26","61","83","20.044","100","30.91","0","2.92","29.88","79","53","32.06","1.96078","15","69","1","50","15.8003","0","0","1000"
"444761","1542750472","0.3","61","82","20.044","100","30.91","0","2.92","29.94","79","53","32.09","1.96078","16","69","9","51","15.325","0","0","1000"
"444762","1542750473","0.3","61","85","20.044","100","30.91","0","2.92","30.13","78","53","32.13","1.96078","16","69","9","51","14.711","0","0","1000.5"
"444763","1542750474","0.32","62","89","20.044","100","30.91","0","2.92","30.06","79","53","32.09","1.56863","16","69","9","52","15.325","0","0","1000.4"
"444764","1542750475","0.34","62","92","20.044","100","30.91","0","2.92","29.94","80","53","32.03","0.784314","16","69","9","53","15.325","0","0","1000"
"444765","1542750476","0.36","61","95","20.044","100","30.91","0","2.92","29.81","80","53","32.06","0.784314","16","69","9","54","15.325","0","0","999.7"
"444766","1542750477","0.36","57","67","20.044","100","30.91","0","2.76","29.81","80","53","32.09","0.784314","16","69","9","55","15.8003","0","0","999.8"
"444767","1542750478","0.36","61","67","20.044","100","30.91","0","2.76","30.06","80","53","32.09","0.784314","16","69","9","55","15.325","0","0","1000.4"
"444768","1542750479","0.36","57","71","20.044","100","30.91","0","2.52","29.88","82","53","32.09","0.784314","16","69","9","56","14.711","0","0","1000"
"444769","1542750480","0.36","61","90","20.044","100","30.91","0","2.52","30","81","53","32.09","0.784314","16","69","9","57","15.145","0","0","1000.2"
"444770","1542750481","0.36","60","95","20.044","100","30.91","0","2.52","29.88","81","53","32.09","0.784314","16","69","9","58","15.8003","0","0","999.8"
"444771","1542750482","0.36","61","76","20.044","100","30.91","0","2.52","30","81","53","32.13","3.13725","16","70","9","58","15.325","0","0","1000.3"
"444772","1542750483","0.36","61","94","20.044","100","30.91","0","2.52","30","81","53","32.13","3.13725","16","70","9","59","14.711","0","0","1000.3"
"444773","1542750484","0.36","62","91","20.044","100","30.91","0","2.48","29.94","81","53","32.09","1.17647","16","70","9","60","14.711","0","0","1000"
"444774","1542750485","0.36","62","92","20.044","100","30.91","0","2.24","30","81","53","32.09","1.17647","16","70","9","60","14.8757","0","0","1000.2"
"444775","1542750486","0.36","62","92","20.044","100","30.91","0","2.2","29.88","81","53","32.13","1.56863","16","70","9","61","15.9867","0","0","999.8"
"444776","1542750487","0.34","63","92","20.044","100","30.91","0","2.2","29.88","81","53","32.03","0.784314","16","70","9","62","15.325","0","0","999.8"
"444777","1542750488","0.34","64","89","20.044","100","30.91","0","2.2","30","81","53","32","0.784314","17","70","9","62","15.325","0","0","1000.3"
"444778","1542750489","0.34","63","93","20.044","100","30.91","0","2.2","29.88","81","53","31.94","1.17647","17","70","9","63","14.8757","0","0","999.9"
"444779","1542750490","0.34","63","95","20.044","100","30.91","0","2.14","29.94","81","53","31.91","0.784314","17","71","9","63","15.325","0","0","1000"
"444780","1542750491","0.34","62","95","20.044","100","30.91","0","2.14","29.94","81","53","31.91","1.17647","17","70","9","64","15.6033","0","0","1000"
"444781","1542750492","0.34","61","96","20.044","100","30.91","0","2.14","29.94","81","53","31.88","1.17647","17","70","9","65","15.325","0","0","1000.1"
"444782","1542750493","0.34","61","97","20.044","100","30.91","0","2.2","29.88","82","53","31.94","0.784314","17","70","9","65","14.299","0","0","999.8"
"444783","1542750494","0.32","60","91","20.044","100","30.94","0","2.2","30","82","53","32.03","4.70588","17","70","9","66","14.8757","0","0","1000.1"
